FeatureCode,DateCode,Measurement,Units,Value,DCLG Dwelling Stock Tenure
E07000125,2015,Numbers of Dwellings,,4660,Private Registered Provider
E07000125,2010,Numbers of Dwellings,,30700,All tenure types
E07000124,2011,Numbers of Dwellings,,4,Local-Authority (incl. owned by other LAs)
E07000124,2010,Numbers of Dwellings,,23050,Private Sector
E07000124,2014,Numbers of Dwellings,,1880,Private Registered Provider
E07000124,2014,Numbers of Dwellings,,50,Other Public Sector
E07000124,2010,Numbers of Dwellings,,152,Other Public Sector
E07000124,2015,Numbers of Dwellings,,23850,Private Sector
E07000124,2013,Numbers of Dwellings,,50,Other Public Sector
E07000124,2014,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000124,2015,Numbers of Dwellings,,25860,All tenure types
E07000124,2013,Numbers of Dwellings,,25340,All tenure types
E07000124,2013,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000124,2010,Numbers of Dwellings,,1784,Private Registered Provider
E07000124,2010,Numbers of Dwellings,,4,Local-Authority (incl. owned by other LAs)
E07000124,2016,Numbers of Dwellings,,26160,All tenure types
E07000124,2011,Numbers of Dwellings,,25020,All tenure types
E07000124,2014,Numbers of Dwellings,,23580,Private Sector
E07000124,2014,Numbers of Dwellings,,25510,All tenure types
E07000124,2012,Numbers of Dwellings,,150,Other Public Sector
E07000124,2016,Numbers of Dwellings,,24100,Private Sector
E07000124,2013,Numbers of Dwellings,,23420,Private Sector
E07000124,2012,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000124,2015,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000124,2011,Numbers of Dwellings,,152,Other Public Sector
E07000124,2012,Numbers of Dwellings,,25160,All tenure types
E07000124,2015,Numbers of Dwellings,,1960,Private Registered Provider
E07000124,2016,Numbers of Dwellings,,50,Other Public Sector
E07000124,2011,Numbers of Dwellings,,23020,Private Sector
E07000124,2010,Numbers of Dwellings,,24990,All tenure types
E07000124,2012,Numbers of Dwellings,,23190,Private Sector
E07000124,2013,Numbers of Dwellings,,1860,Private Registered Provider
E07000124,2016,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000124,2012,Numbers of Dwellings,,1820,Private Registered Provider
E07000124,2011,Numbers of Dwellings,,1841,Private Registered Provider
E07000124,2016,Numbers of Dwellings,,2000,Private Registered Provider
E07000124,2015,Numbers of Dwellings,,50,Other Public Sector
E07000117,2014,Numbers of Dwellings,,30,Local-Authority (incl. owned by other LAs)
E07000117,2015,Numbers of Dwellings,,30,Local-Authority (incl. owned by other LAs)
E07000117,2010,Numbers of Dwellings,,34190,Private Sector
E07000117,2014,Numbers of Dwellings,,40060,All tenure types
E07000117,2013,Numbers of Dwellings,,40,Other Public Sector
E07000117,2010,Numbers of Dwellings,,40030,All tenure types
E07000117,2013,Numbers of Dwellings,,5840,Private Registered Provider
E07000117,2014,Numbers of Dwellings,,34170,Private Sector
E07000117,2014,Numbers of Dwellings,,0,Other Public Sector
E07000117,2013,Numbers of Dwellings,,39910,All tenure types
E07000117,2011,Numbers of Dwellings,,5791,Private Registered Provider
E07000117,2012,Numbers of Dwellings,,39890,All tenure types
E07000117,2016,Numbers of Dwellings,,0,Other Public Sector
E07000117,2016,Numbers of Dwellings,,5900,Private Registered Provider
E07000117,2011,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000117,2011,Numbers of Dwellings,,36,Other Public Sector
E07000117,2015,Numbers of Dwellings,,0,Other Public Sector
E07000117,2010,Numbers of Dwellings,,36,Other Public Sector
E07000117,2013,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000117,2016,Numbers of Dwellings,,30,Local-Authority (incl. owned by other LAs)
E07000117,2011,Numbers of Dwellings,,34110,Private Sector
E07000117,2014,Numbers of Dwellings,,5860,Private Registered Provider
E07000117,2013,Numbers of Dwellings,,34040,Private Sector
E07000117,2015,Numbers of Dwellings,,40090,All tenure types
E07000117,2016,Numbers of Dwellings,,34360,Private Sector
E07000117,2015,Numbers of Dwellings,,34180,Private Sector
E07000117,2012,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000117,2010,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000117,2012,Numbers of Dwellings,,5870,Private Registered Provider
E07000117,2016,Numbers of Dwellings,,40290,All tenure types
E07000117,2012,Numbers of Dwellings,,40,Other Public Sector
E07000117,2012,Numbers of Dwellings,,33990,Private Sector
E07000117,2015,Numbers of Dwellings,,5870,Private Registered Provider
E07000117,2010,Numbers of Dwellings,,5799,Private Registered Provider
E07000117,2011,Numbers of Dwellings,,39940,All tenure types
E07000122,2012,Numbers of Dwellings,,39440,All tenure types
E07000122,2011,Numbers of Dwellings,,34830,Private Sector
E07000122,2015,Numbers of Dwellings,,50,Local-Authority (incl. owned by other LAs)
E07000122,2013,Numbers of Dwellings,,160,Local-Authority (incl. owned by other LAs)
E07000122,2013,Numbers of Dwellings,,34790,Private Sector
E07000122,2012,Numbers of Dwellings,,34780,Private Sector
E07000122,2016,Numbers of Dwellings,,4600,Private Registered Provider
E07000122,2014,Numbers of Dwellings,,39540,All tenure types
E07000122,2016,Numbers of Dwellings,,0,Other Public Sector
E07000122,2013,Numbers of Dwellings,,39470,All tenure types
E07000122,2011,Numbers of Dwellings,,4558,Private Registered Provider
E07000122,2015,Numbers of Dwellings,,39620,All tenure types
E07000122,2010,Numbers of Dwellings,,34860,Private Sector
E07000122,2014,Numbers of Dwellings,,34910,Private Sector
E07000122,2010,Numbers of Dwellings,,4525,Private Registered Provider
E07000122,2015,Numbers of Dwellings,,35030,Private Sector
E07000122,2011,Numbers of Dwellings,,39380,All tenure types
E07000122,2014,Numbers of Dwellings,,4520,Private Registered Provider
E07000122,2014,Numbers of Dwellings,,0,Other Public Sector
E07000122,2016,Numbers of Dwellings,,35100,Private Sector
E07000122,2013,Numbers of Dwellings,,4520,Private Registered Provider
E07000122,2010,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000122,2010,Numbers of Dwellings,,0,Other Public Sector
E07000122,2012,Numbers of Dwellings,,0,Other Public Sector
E07000122,2012,Numbers of Dwellings,,4460,Private Registered Provider
E07000122,2015,Numbers of Dwellings,,0,Other Public Sector
E07000122,2015,Numbers of Dwellings,,4550,Private Registered Provider
E07000122,2010,Numbers of Dwellings,,39380,All tenure types
E07000122,2016,Numbers of Dwellings,,40,Local-Authority (incl. owned by other LAs)
E07000122,2016,Numbers of Dwellings,,39750,All tenure types
E07000122,2014,Numbers of Dwellings,,110,Local-Authority (incl. owned by other LAs)
E07000122,2011,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000122,2012,Numbers of Dwellings,,200,Local-Authority (incl. owned by other LAs)
E07000122,2013,Numbers of Dwellings,,0,Other Public Sector
E07000122,2011,Numbers of Dwellings,,0,Other Public Sector
E07000163,2013,Numbers of Dwellings,,0,Other Public Sector
E07000163,2010,Numbers of Dwellings,,26800,All tenure types
E07000163,2014,Numbers of Dwellings,,0,Other Public Sector
E07000163,2013,Numbers of Dwellings,,27410,All tenure types
E07000163,2012,Numbers of Dwellings,,24880,Private Sector
E07000163,2010,Numbers of Dwellings,,3,Local-Authority (incl. owned by other LAs)
E07000163,2014,Numbers of Dwellings,,27440,All tenure types
E07000163,2012,Numbers of Dwellings,,2390,Private Registered Provider
E07000163,2016,Numbers of Dwellings,,27800,All tenure types
E07000163,2012,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000163,2012,Numbers of Dwellings,,20,Other Public Sector
E07000163,2013,Numbers of Dwellings,,2380,Private Registered Provider
E07000163,2013,Numbers of Dwellings,,25020,Private Sector
E07000163,2015,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000163,2016,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000163,2010,Numbers of Dwellings,,2335,Private Registered Provider
E07000163,2010,Numbers of Dwellings,,22,Other Public Sector
E07000163,2014,Numbers of Dwellings,,25040,Private Sector
E07000163,2014,Numbers of Dwellings,,2400,Private Registered Provider
E07000163,2011,Numbers of Dwellings,,24650,Private Sector
E07000163,2011,Numbers of Dwellings,,19,Other Public Sector
E07000163,2015,Numbers of Dwellings,,27610,All tenure types
E07000163,2011,Numbers of Dwellings,,27010,All tenure types
E07000163,2010,Numbers of Dwellings,,24440,Private Sector
E07000163,2015,Numbers of Dwellings,,2390,Private Registered Provider
E07000163,2013,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000163,2012,Numbers of Dwellings,,27290,All tenure types
E07000163,2014,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000163,2015,Numbers of Dwellings,,0,Other Public Sector
E07000163,2011,Numbers of Dwellings,,5,Local-Authority (incl. owned by other LAs)
E07000163,2016,Numbers of Dwellings,,2410,Private Registered Provider
E07000163,2016,Numbers of Dwellings,,0,Other Public Sector
E07000163,2016,Numbers of Dwellings,,25390,Private Sector
E07000163,2015,Numbers of Dwellings,,25220,Private Sector
E07000163,2011,Numbers of Dwellings,,2336,Private Registered Provider
E10000023,2014,Numbers of Dwellings,,8630,Local-Authority (incl. owned by other LAs)
E10000023,2016,Numbers of Dwellings,,251200,Private Sector
E10000023,2012,Numbers of Dwellings,,279200,All tenure types
E10000023,2013,Numbers of Dwellings,,8660,Local-Authority (incl. owned by other LAs)
E10000023,2016,Numbers of Dwellings,,22770,Private Registered Provider
E10000023,2012,Numbers of Dwellings,,21500,Private Registered Provider
E10000023,2014,Numbers of Dwellings,,21880,Private Registered Provider
E10000023,2015,Numbers of Dwellings,,249530,Private Sector
E10000023,2016,Numbers of Dwellings,,3110,Other Public Sector
E10000023,2013,Numbers of Dwellings,,3130,Other Public Sector
E10000023,2015,Numbers of Dwellings,,22410,Private Registered Provider
E10000023,2012,Numbers of Dwellings,,245890,Private Sector
E10000023,2012,Numbers of Dwellings,,3120,Other Public Sector
E10000023,2013,Numbers of Dwellings,,246660,Private Sector
E10000023,2014,Numbers of Dwellings,,281440,All tenure types
E10000023,2015,Numbers of Dwellings,,283620,All tenure types
E10000023,2015,Numbers of Dwellings,,8570,Local-Authority (incl. owned by other LAs)
E10000023,2013,Numbers of Dwellings,,280220,All tenure types
E10000023,2016,Numbers of Dwellings,,285610,All tenure types
E10000023,2015,Numbers of Dwellings,,3110,Other Public Sector
E10000023,2013,Numbers of Dwellings,,21780,Private Registered Provider
E10000023,2014,Numbers of Dwellings,,3110,Other Public Sector
E10000023,2014,Numbers of Dwellings,,247820,Private Sector
E10000023,2012,Numbers of Dwellings,,8680,Local-Authority (incl. owned by other LAs)
E10000023,2016,Numbers of Dwellings,,8530,Local-Authority (incl. owned by other LAs)
E07000118,2014,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000118,2012,Numbers of Dwellings,,6180,Private Registered Provider
E07000118,2010,Numbers of Dwellings,,40390,Private Sector
E07000118,2013,Numbers of Dwellings,,41570,Private Sector
E07000118,2014,Numbers of Dwellings,,48540,All tenure types
E07000118,2015,Numbers of Dwellings,,80,Other Public Sector
E07000118,2014,Numbers of Dwellings,,42050,Private Sector
E07000118,2013,Numbers of Dwellings,,70,Other Public Sector
E07000118,2016,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000118,2012,Numbers of Dwellings,,47320,All tenure types
E07000118,2013,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000118,2011,Numbers of Dwellings,,46770,All tenure types
E07000118,2014,Numbers of Dwellings,,6420,Private Registered Provider
E07000118,2016,Numbers of Dwellings,,43200,Private Sector
E07000118,2011,Numbers of Dwellings,,0,Other Public Sector
E07000118,2014,Numbers of Dwellings,,80,Other Public Sector
E07000118,2015,Numbers of Dwellings,,49260,All tenure types
E07000118,2013,Numbers of Dwellings,,6320,Private Registered Provider
E07000118,2012,Numbers of Dwellings,,41080,Private Sector
E07000118,2015,Numbers of Dwellings,,42660,Private Sector
E07000118,2011,Numbers of Dwellings,,40870,Private Sector
E07000118,2010,Numbers of Dwellings,,5832,Private Registered Provider
E07000118,2011,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000118,2010,Numbers of Dwellings,,46220,All tenure types
E07000118,2013,Numbers of Dwellings,,47960,All tenure types
E07000118,2011,Numbers of Dwellings,,5895,Private Registered Provider
E07000118,2012,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000118,2010,Numbers of Dwellings,,0,Other Public Sector
E07000118,2016,Numbers of Dwellings,,70,Other Public Sector
E07000118,2015,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000118,2016,Numbers of Dwellings,,6600,Private Registered Provider
E07000118,2016,Numbers of Dwellings,,49870,All tenure types
E07000118,2010,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000118,2012,Numbers of Dwellings,,70,Other Public Sector
E07000118,2015,Numbers of Dwellings,,6530,Private Registered Provider
E07000126,2013,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000126,2010,Numbers of Dwellings,,42400,Private Sector
E07000126,2010,Numbers of Dwellings,,4995,Private Registered Provider
E07000126,2015,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000126,2016,Numbers of Dwellings,,0,Other Public Sector
E07000126,2011,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000126,2013,Numbers of Dwellings,,0,Other Public Sector
E07000126,2011,Numbers of Dwellings,,4992,Private Registered Provider
E07000126,2016,Numbers of Dwellings,,5120,Private Registered Provider
E07000126,2012,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000126,2012,Numbers of Dwellings,,5000,Private Registered Provider
E07000126,2010,Numbers of Dwellings,,28,Other Public Sector
E07000126,2011,Numbers of Dwellings,,42710,Private Sector
E07000126,2016,Numbers of Dwellings,,49170,All tenure types
E07000126,2015,Numbers of Dwellings,,48740,All tenure types
E07000126,2014,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000126,2015,Numbers of Dwellings,,43670,Private Sector
E07000126,2012,Numbers of Dwellings,,47900,All tenure types
E07000126,2014,Numbers of Dwellings,,0,Other Public Sector
E07000126,2011,Numbers of Dwellings,,47700,All tenure types
E07000126,2012,Numbers of Dwellings,,0,Other Public Sector
E07000126,2015,Numbers of Dwellings,,5070,Private Registered Provider
E07000126,2011,Numbers of Dwellings,,0,Other Public Sector
E07000126,2012,Numbers of Dwellings,,42900,Private Sector
E07000126,2010,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000126,2016,Numbers of Dwellings,,44050,Private Sector
E07000126,2013,Numbers of Dwellings,,4970,Private Registered Provider
E07000126,2010,Numbers of Dwellings,,47430,All tenure types
E07000126,2015,Numbers of Dwellings,,0,Other Public Sector
E07000126,2014,Numbers of Dwellings,,48270,All tenure types
E07000126,2013,Numbers of Dwellings,,48060,All tenure types
E07000126,2014,Numbers of Dwellings,,43260,Private Sector
E07000126,2016,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000126,2014,Numbers of Dwellings,,5010,Private Registered Provider
E07000126,2013,Numbers of Dwellings,,43090,Private Sector
E08000032,2013,Numbers of Dwellings,,0,Other Public Sector
E08000032,2013,Numbers of Dwellings,,100,Local-Authority (incl. owned by other LAs)
E08000032,2013,Numbers of Dwellings,,208720,All tenure types
E08000032,2013,Numbers of Dwellings,,32000,Private Registered Provider
E08000032,2013,Numbers of Dwellings,,176630,Private Sector
E08000032,2010,Numbers of Dwellings,,205810,All tenure types
E08000032,2012,Numbers of Dwellings,,208000,All tenure types
E08000032,2012,Numbers of Dwellings,,176010,Private Sector
E08000032,2016,Numbers of Dwellings,,31700,Private Registered Provider
E08000032,2015,Numbers of Dwellings,,178790,Private Sector
E08000032,2015,Numbers of Dwellings,,210730,All tenure types
