time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Category,CPP_start,CPP_start_rate,CPP_child_start,CPP_child_start_rate,CPP_end,CPP_end_rate,CPP_child_end,CPP_child_end_rate,CPP_anypoint,CPP_anypoint_rate,CPP_child_anypoint,CPP_child_anypoint_rate,CPP_At31,CPP_At31_rate
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Child Protection Plans,70,24.2,70,24.2,79,27.3,79,27.3,121,41.8,121,41.8,42,14.5
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Child Protection Plans,335,54,334,53.8,361,58.1,360,58,590,95,588,94.7,229,36.9
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Child Protection Plans,327,47.7,326,47.5,302,44,302,44,559,81.5,552,80.5,257,37.5
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Child Protection Plans,424,49.3,423,49.1,337,39.2,337,39.2,704,81.8,699,81.2,367,42.6
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Child Protection Plans,279,42.7,279,42.7,322,49.3,320,49,607,93,600,91.9,285,43.6
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Child Protection Plans,394,54.5,394,54.5,441,61,438,60.6,676,93.5,672,93,235,32.5
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Child Protection Plans,314,48.7,314,48.7,267,41.4,267,41.4,498,77.3,494,76.6,231,35.8
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Child Protection Plans,79,16.2,79,16.2,84,17.2,84,17.2,140,28.7,140,28.7,56,11.5
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Child Protection Plans,376,59.2,375,59,349,54.9,349,54.9,684,107.6,681,107.2,335,52.7
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Child Protection Plans,203,21.7,203,21.7,215,23,215,23,371,39.6,369,39.4,156,16.7
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Child Protection Plans,218,38.2,218,38.2,190,33.3,190,33.3,337,59,333,58.3,147,25.8
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Child Protection Plans,333,42.9,333,42.9,378,48.7,376,48.4,632,81.4,624,80.3,254,32.7
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Child Protection Plans,414,55.2,413,55.1,364,48.5,361,48.1,658,87.8,647,86.3,294,39.2
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Child Protection Plans,667,70.3,663,69.8,864,91,862,90.8,1362,143.5,1339,141,498,52.5
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Child Protection Plans,264,32.1,263,32,268,32.6,268,32.6,463,56.3,461,56.1,195,23.7
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Child Protection Plans,283,33.6,282,33.4,382,45.3,382,45.3,559,66.3,555,65.8,177,21
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Child Protection Plans,252,36.5,252,36.5,215,31.1,215,31.1,477,69.1,474,68.6,262,37.9
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Child Protection Plans,392,66,390,65.7,399,67.2,398,67,672,113.2,654,110.1,273,46
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Child Protection Plans,163,27.9,163,27.9,224,38.4,224,38.4,366,62.7,363,62.2,142,24.3
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Child Protection Plans,327,44.1,326,44,436,58.9,433,58.5,699,94.4,694,93.7,263,35.5
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans,238,36.5,238,36.5,297,45.5,297,45.5,486,74.5,481,73.7,189,29
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans,236,59.7,233,58.9,150,37.9,150,37.9,362,91.6,355,89.8,212,53.6
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans,124,26.2,124,26.2,213,44.9,213,44.9,304,64.1,304,64.1,91,19.2
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans,371,48.7,369,48.4,303,39.7,303,39.7,621,81.4,617,80.9,318,41.7
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans,169,36.8,168,36.6,103,22.5,103,22.5,264,57.6,259,56.5,161,35.1
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans,255,52.6,255,52.6,224,46.2,221,45.6,442,91.2,434,89.6,218,45
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans,221,33.1,221,33.1,234,35.1,234,35.1,439,65.8,429,64.3,205,30.7
2019,Reporting year,National,E92000001,England,,,,,,Child Protection Plans,66680,55.8,66430,55.6,67910,56.8,67660,56.6,120190,100.5,118740,99.3,52260,43.7
2019,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans,4620,87.2,4600,86.8,4730,89.4,4720,89.1,8080,152.5,7970,150.5,3340,63.1
2019,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans,10940,70.4,10910,70.2,10400,67,10350,66.6,19180,123.5,18950,122,8780,56.5
2019,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Child Protection Plans,7460,64,7430,63.7,6990,60,6950,59.6,12760,109.5,12590,108,5760,49.5
2019,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans,5470,54.9,5440,54.6,5970,59.9,5950,59.7,10400,104.4,10260,103,4430,44.5
2019,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans,8100,62.7,8070,62.4,8370,64.8,8340,64.5,14480,112,14300,110.7,6110,47.3
2019,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans,4930,36.9,4920,36.8,5040,37.7,5020,37.6,8740,65.4,8640,64.7,3710,27.7
2019,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans,9210,45.6,9200,45.5,9690,47.9,9680,47.9,17110,84.6,17000,84.1,7420,36.7
2019,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans,10010,51.1,9940,50.8,10770,55,10720,54.8,18890,96.5,18600,95,8110,41.4
2019,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans,5950,54,5940,53.8,5960,54,5940,53.9,10560,95.8,10430,94.6,4600,41.7
2019,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans,3430,45.8,3430,45.8,3940,52.6,3930,52.5,6650,88.7,6610,88.3,2710,36.1
2019,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans,5780,45.4,5770,45.3,5750,45.2,5750,45.1,10470,82.2,10390,81.6,4710,37
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans,180,80.2,180,80.2,193,86,193,86,295,131.4,295,131.4,102,45.4
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Child Protection Plans,678,67.1,678,67.1,770,76.2,768,76,1173,116.1,1149,113.7,403,39.9
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans,307,77.5,307,77.5,335,84.6,334,84.3,597,150.7,596,150.5,262,66.2
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans,165,82.5,158,79,207,103.5,204,102,336,167.9,329,164.5,129,64.5
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans,337,103.7,330,101.5,337,103.7,333,102.4,600,184.5,585,179.9,263,80.9
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans,718,123.7,717,123.5,617,106.3,615,105.9,1204,207.4,1192,205.3,587,101.1
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans,195,47.1,195,47.1,196,47.4,196,47.4,345,83.4,341,82.4,149,36
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans,577,97.8,575,97.4,553,93.7,549,93,968,164,957,162.2,415,70.3
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans,200,72.4,199,72,197,71.3,197,71.3,356,128.9,352,127.4,159,57.6
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Child Protection Plans,226,75.5,226,75.5,292,97.6,292,97.6,452,151.1,452,151.1,160,53.5
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Child Protection Plans,343,78.8,343,78.8,309,71,309,71,559,128.4,548,125.9,250,57.4
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Child Protection Plans,694,127.2,690,126.5,728,133.4,727,133.2,1192,218.5,1174,215.2,464,85
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans,371,96.4,371,96.4,383,99.5,382,99.3,648,168.4,642,166.8,265,68.9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans,495,171.3,484,167.5,371,128.4,369,127.7,770,266.4,749,259.1,399,138
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans,320,47.3,320,47.3,260,38.4,259,38.3,585,86.4,581,85.9,325,48
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans,296,68.6,294,68.1,292,67.7,290,67.2,495,114.7,493,114.3,203,47.1
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans,361,47.2,359,46.9,379,49.5,376,49.1,647,84.5,639,83.5,268,35
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans,276,40.6,276,40.6,260,38.2,260,38.2,490,72,490,72,230,33.8
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans,660,71.4,659,71.2,711,76.9,709,76.6,1274,137.7,1258,136,563,60.9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans,135,47.2,135,47.2,179,62.6,179,62.6,306,106.9,305,106.6,127,44.4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans,252,75.3,252,75.3,228,68.1,228,68.1,437,130.5,437,130.5,209,62.4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans,1814,72.6,1814,72.6,1680,67.3,1672,67,3051,122.2,2992,119.8,1371,54.9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans,778,82,778,82,589,62.1,588,62,1143,120.4,1132,119.3,554,58.4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans,911,74.7,911,74.7,1086,89,1085,89,1873,153.6,1865,152.9,787,64.5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans,502,84.5,500,84.2,582,98,582,98,1050,176.7,1042,175.4,468,78.8
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans,428,81.2,428,81.2,283,53.7,283,53.7,664,126,664,126,381,72.3
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans,525,92.8,523,92.5,384,67.9,380,67.2,873,154.3,856,151.3,489,86.4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans,320,59.4,320,59.4,298,55.4,296,55,558,103.7,555,103.1,260,48.3
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans,298,81,292,79.4,206,56,198,53.8,425,115.5,415,112.8,219,59.5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans,331,52.4,331,52.4,417,66,416,65.9,663,105,650,102.9,246,39
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans,413,82.2,413,82.2,543,108.1,535,106.5,898,178.8,885,176.2,355,70.7
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans,235,41.9,235,41.9,298,53.1,298,53.1,491,87.5,490,87.4,193,34.4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans,224,50.4,223,50.1,174,39.1,174,39.1,390,87.7,389,87.4,216,48.6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans,383,56,381,55.7,357,52.2,357,52.2,582,85.1,574,83.9,225,32.9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans,611,90.4,611,90.4,439,65,432,63.9,864,127.9,845,125,425,62.9
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Child Protection Plans,330,65.1,330,65.1,273,53.8,273,53.8,519,102.3,519,102.3,246,48.5
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Child Protection Plans,1088,76.6,1087,76.5,799,56.3,790,55.6,1660,116.9,1629,114.7,861,60.6
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Child Protection Plans,318,69.1,318,69.1,310,67.4,307,66.7,571,124.1,563,122.3,261,56.7
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Child Protection Plans,424,63.8,423,63.7,498,74.9,494,74.3,798,120.1,791,119,300,45.1
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans,277,44,277,44,246,39.1,246,39.1,480,76.3,477,75.8,234,37.2
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston upon Hull City of,Child Protection Plans,645,113.1,644,112.9,520,91.2,520,91.2,1061,186.1,1055,185,541,94.9
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,E08000034,Kirklees,Child Protection Plans,472,47.1,465,46.4,455,45.4,454,45.3,815,81.4,806,80.5,360,35.9
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,E08000035,Leeds,Child Protection Plans,534,31.8,532,31.6,647,38.5,646,38.4,1046,62.2,1038,61.7,399,23.7
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,E06000012,North East Lincolnshire,Child Protection Plans,313,90.7,309,89.6,260,75.4,260,75.4,561,162.6,557,161.4,301,87.2
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,E06000013,North Lincolnshire,Child Protection Plans,171,47.9,171,47.9,146,40.9,146,40.9,300,84,300,84,154,43.1
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,E10000023,North Yorkshire,Child Protection Plans,502,42.7,501,42.6,656,55.8,656,55.8,1023,87.1,1011,86,367,31.2
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,E08000018,Rotherham,Child Protection Plans,684,119.6,681,119.1,825,144.2,823,143.9,1332,232.9,1321,231,507,88.6
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,E08000019,Sheffield,Child Protection Plans,775,66,771,65.6,666,56.7,660,56.2,1231,104.8,1219,103.7,565,48.1
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,E08000036,Wakefield,Child Protection Plans,708,97.1,698,95.8,464,63.7,449,61.6,971,133.2,929,127.4,507,69.6
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,E06000014,York,Child Protection Plans,221,60.4,218,59.6,228,62.3,226,61.8,388,106.1,372,101.7,160,43.7
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Child Protection Plans,512,85.5,510,85.1,602,100.5,601,100.3,1028,171.6,1008,168.3,426,71.1
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Child Protection Plans,1080,70.5,1072,69.9,1116,72.8,1107,72.2,2048,133.6,2005,130.8,932,60.8
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Child Protection Plans,481,57.3,476,56.7,744,88.6,740,88.1,1093,130.1,1079,128.5,349,41.6
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Child Protection Plans,499,35.6,498,35.5,505,36,505,36,893,63.6,884,63,388,27.7
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Child Protection Plans,467,32.1,466,32,453,31.1,452,31,766,52.6,760,52.2,313,21.5
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Child Protection Plans,802,47.1,795,46.7,877,51.5,876,51.5,1538,90.3,1523,89.5,661,38.8
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Child Protection Plans,648,94.4,645,94,718,104.6,716,104.3,1227,178.7,1211,176.4,509,74.1
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Child Protection Plans,942,56.6,940,56.4,918,55.1,917,55.1,1752,105.2,1739,104.4,834,50.1
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Child Protection Plans,35,44.8,35,44.8,32,41,32,41,54,69.2,50,64,22,28.2
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Child Protection Plans,1671,57.9,1665,57.7,1565,54.3,1558,54,2854,99,2817,97.7,1289,44.7
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Child Protection Plans,493,62.4,487,61.7,598,75.7,590,74.7,951,120.4,925,117.1,353,44.7
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Child Protection Plans,557,80.4,557,80.4,550,79.4,550,79.4,964,139.2,963,139,414,59.8
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Child Protection Plans,204,56.5,197,54.6,291,80.6,291,80.6,402,111.3,390,108,111,30.7
