time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Section47,Section47_rate,Section47_child,Section47_child_rate,ICPC,ICPC_rate,ICPC_child,ICPC_child_rate,Duration_0-10_days,Duration_11-15_days,Duration_16-20_days,Duration_21+_days,Duration_25th_Percentile,Duration_median,Duration_75th_Percentile
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Section 47s and Initial Child Protection Conferences,892,148.8,708,118.1,268,44.7,265,44.2,30,207,21,10,12,13,14
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Section 47s and Initial Child Protection Conferences,961,189.4,945,186.2,312,61.5,312,61.5,6,246,26,34,14,15,15
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Section 47s and Initial Child Protection Conferences,819,321.4,633,248.4,213,83.6,213,83.6,14,182,0,17,13,14,14
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Section 47s and Initial Child Protection Conferences,1054,99.2,954,89.8,390,36.7,384,36.1,c,353,24,c,13,14,15
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Section 47s and Initial Child Protection Conferences,810,149.7,750,138.6,234,43.3,232,42.9,71,127,15,21,10,13,14
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Section 47s and Initial Child Protection Conferences,21,115.1,21,115.1,c,c,c,c,c,0,0,0,2,2,2
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Section 47s and Initial Child Protection Conferences,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Section 47s and Initial Child Protection Conferences,678,182.7,595,160.3,167,45,167,45,23,83,10,51,13,14,22
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Section 47s and Initial Child Protection Conferences,1164,195.8,1013,170.4,254,42.7,254,42.7,95,125,c,c,9,11,13
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Section 47s and Initial Child Protection Conferences,845,195.5,732,169.3,228,52.7,227,52.5,15,119,45,49,13,15,20
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Section 47s and Initial Child Protection Conferences,266,91.4,257,88.3,87,29.9,87,29.9,35,14,7,31,6,14,27
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Section 47s and Initial Child Protection Conferences,1291,209.4,1117,181.2,462,75,460,74.6,60,325,20,57,12,14,15
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Section 47s and Initial Child Protection Conferences,1420,208,1242,181.9,542,79.4,541,79.2,64,279,93,106,13,14,19
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Section 47s and Initial Child Protection Conferences,1717,198.5,1567,181.1,541,62.5,528,61,362,79,53,47,3,7,13
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Section 47s and Initial Child Protection Conferences,1420,215.5,1281,194.4,489,74.2,487,73.9,50,336,48,55,13,14,15
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Section 47s and Initial Child Protection Conferences,1826,246.6,1646,222.3,582,78.6,579,78.2,35,422,53,69,13,14,15
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Section 47s and Initial Child Protection Conferences,831,127.9,675,103.9,258,39.7,249,38.3,48,172,18,20,12,14,15
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Section 47s and Initial Child Protection Conferences,549,108.3,495,97.6,118,23.3,118,23.3,9,32,36,41,14,17,24
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Section 47s and Initial Child Protection Conferences,1252,195.3,1168,182.2,521,81.3,516,80.5,79,258,73,111,12,14,19
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Section 47s and Initial Child Protection Conferences,916,96.7,808,85.3,262,27.7,261,27.6,75,161,7,19,10,12,14
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Section 47s and Initial Child Protection Conferences,1043,181.6,908,158.1,345,60.1,331,57.6,21,239,35,50,13,14,15
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Section 47s and Initial Child Protection Conferences,1576,202.4,1458,187.2,498,63.9,492,63.2,30,354,33,81,13,14,15
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Section 47s and Initial Child Protection Conferences,1137,150.7,1013,134.2,556,73.7,540,71.6,55,434,19,48,13,14,15
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Section 47s and Initial Child Protection Conferences,1715,179.9,1503,157.7,746,78.3,734,77,24,433,107,182,14,15,20
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Section 47s and Initial Child Protection Conferences,635,77.2,620,75.4,322,39.2,318,38.7,27,191,33,71,13,15,18
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Section 47s and Initial Child Protection Conferences,2407,285.2,2173,257.5,523,62,521,61.7,57,381,43,42,12,14,15
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Section 47s and Initial Child Protection Conferences,971,139.7,911,131.1,306,44,304,43.7,18,163,35,86,14,15,24
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Section 47s and Initial Child Protection Conferences,1369,228.3,1236,206.1,422,70.4,421,70.2,50,252,61,59,12,14,16
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Section 47s and Initial Child Protection Conferences,1221,206.9,1111,188.2,393,66.6,384,65.1,69,224,44,55,11,14,16
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Section 47s and Initial Child Protection Conferences,952,127.5,852,114.1,334,44.7,331,44.3,60,247,13,14,11,14,15
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Section 47s and Initial Child Protection Conferences,1015,154.3,907,137.9,300,45.6,300,45.6,22,181,20,77,13,15,21
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Section 47s and Initial Child Protection Conferences,749,187,615,153.6,183,45.7,179,44.7,18,158,c,c,12,13,14
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Section 47s and Initial Child Protection Conferences,722,151.2,641,134.3,153,32,153,32,c,135,9,c,13,14,15
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Section 47s and Initial Child Protection Conferences,1405,183.8,1283,167.8,417,54.5,413,54,25,368,7,17,14,14,15
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Section 47s and Initial Child Protection Conferences,606,132.3,521,113.8,193,42.1,186,40.6,27,151,0,15,12,13,14
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Section 47s and Initial Child Protection Conferences,683,138.4,626,126.8,326,66.1,319,64.6,57,226,18,25,12,13,15
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Section 47s and Initial Child Protection Conferences,1456,216.9,1360,202.6,388,57.8,381,56.7,57,186,63,82,12,14,19
2021,Reporting year,National,E92000001,England,,,,,,Section 47s and Initial Child Protection Conferences,198790,164.4,174210,144.1,72580,60,71740,59.3,8520,51750,5660,6640,12,14,15
2021,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Section 47s and Initial Child Protection Conferences,12650,237,11120,208.4,5380,100.9,5330,99.9,300,4290,470,330,13,14,15
2021,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Section 47s and Initial Child Protection Conferences,27050,172.1,23360,148.6,10330,65.7,10230,65.1,1430,7030,890,960,12,13,15
2021,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Section 47s and Initial Child Protection Conferences,22230,189.3,19220,163.7,8110,69.1,8030,68.4,1100,5540,580,890,12,14,15
2021,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Section 47s and Initial Child Protection Conferences,16550,164.2,14300,141.8,6820,67.7,6770,67.1,930,4990,340,560,12,13,14
2021,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Section 47s and Initial Child Protection Conferences,23290,178.3,20540,157.2,8290,63.5,8200,62.8,720,6330,510,730,13,14,15
2021,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Section 47s and Initial Child Protection Conferences,12920,95.3,11320,83.4,5100,37.6,5000,36.9,640,3770,360,330,12,14,15
2021,Reporting year,Regional,E92000001,England,E12000007,London,,,,Section 47s and Initial Child Protection Conferences,31460,153.6,28270,138,10700,52.3,10580,51.7,1670,6670,1040,1320,12,14,15
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Section 47s and Initial Child Protection Conferences,36560,184.4,32030,161.5,11820,59.6,11650,58.8,1090,8600,1070,1060,12,14,15
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Section 47s and Initial Child Protection Conferences,16080,144.5,14070,126.4,6030,54.1,5950,53.4,630,4530,400,470,12,14,15
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Section 47s and Initial Child Protection Conferences,12070,158.7,10940,143.8,4150,54.5,4110,54,710,2330,460,650,12,14,16
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Section 47s and Initial Child Protection Conferences,19390,150.6,17330,134.7,6550,50.9,6480,50.3,960,4350,580,670,12,14,15
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Section 47s and Initial Child Protection Conferences,1721,168.8,1539,150.9,750,73.5,736,72.2,33,616,73,28,13,14,14
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Section 47s and Initial Child Protection Conferences,358,158.2,326,144,133,58.8,133,58.8,c,112,c,9,12,14,14
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Section 47s and Initial Child Protection Conferences,602,153.6,543,138.5,328,83.7,327,83.4,14,306,c,c,14,15,15
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Section 47s and Initial Child Protection Conferences,729,362.5,637,316.8,307,152.7,304,151.2,35,253,8,11,12,14,15
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Section 47s and Initial Child Protection Conferences,2535,765.2,2165,653.5,853,257.5,850,256.6,32,510,160,151,13,15,19
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Section 47s and Initial Child Protection Conferences,1118,189.7,934,158.5,410,69.6,405,68.7,72,257,47,34,12,13,15
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Section 47s and Initial Child Protection Conferences,438,104.2,408,97.1,258,61.4,257,61.2,c,218,27,c,13,14,14
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Section 47s and Initial Child Protection Conferences,981,166.8,895,152.2,538,91.5,533,90.6,21,468,22,27,13,14,15
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Section 47s and Initial Child Protection Conferences,1016,368,898,325.3,390,141.3,387,140.2,46,319,11,14,12,13,14
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Section 47s and Initial Child Protection Conferences,476,157.3,439,145.1,298,98.5,286,94.5,c,279,11,c,14,15,15
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Section 47s and Initial Child Protection Conferences,1166,264.9,1035,235.1,437,99.3,434,98.6,22,351,27,37,13,14,15
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Section 47s and Initial Child Protection Conferences,1507,274.2,1304,237.2,680,123.7,677,123.2,7,599,68,6,15,15,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Section 47s and Initial Child Protection Conferences,846,218.9,720,186.3,341,88.2,338,87.4,78,227,21,15,11,13,14
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Section 47s and Initial Child Protection Conferences,1038,356.6,869,298.5,385,132.3,385,132.3,94,177,64,50,11,13,16
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Section 47s and Initial Child Protection Conferences,1307,189.6,1062,154.1,546,79.2,541,78.5,125,392,11,18,11,12,13
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Section 47s and Initial Child Protection Conferences,946,219.1,774,179.2,314,72.7,312,72.3,33,188,48,45,12,14,16
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Section 47s and Initial Child Protection Conferences,940,120.4,814,104.3,326,41.8,325,41.6,22,231,49,24,13,14,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Section 47s and Initial Child Protection Conferences,670,96.9,608,87.9,295,42.6,292,42.2,40,202,26,27,12,14,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Section 47s and Initial Child Protection Conferences,1244,134.7,1117,120.9,600,65,587,63.5,28,536,24,12,13,14,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Section 47s and Initial Child Protection Conferences,454,157.4,382,132.4,193,66.9,193,66.9,43,92,42,14,11,13,17
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Section 47s and Initial Child Protection Conferences,653,189.6,568,164.9,247,71.7,243,70.6,21,189,29,8,13,14,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Section 47s and Initial Child Protection Conferences,2641,104.4,2359,93.2,968,38.3,962,38,226,590,79,73,11,13,14
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Section 47s and Initial Child Protection Conferences,1652,170.8,1492,154.2,841,86.9,821,84.9,105,635,60,41,12,13,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Section 47s and Initial Child Protection Conferences,2802,226.2,2383,192.4,755,61,749,60.5,164,494,54,43,11,13,14
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Section 47s and Initial Child Protection Conferences,1448,243.6,1197,201.3,644,108.3,632,106.3,54,531,24,35,12,13,14
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Section 47s and Initial Child Protection Conferences,1254,232.9,1110,206.1,439,81.5,437,81.2,18,316,23,82,13,14,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Section 47s and Initial Child Protection Conferences,1251,214.1,1062,181.7,485,83,483,82.6,119,281,22,49,10,12,14
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Section 47s and Initial Child Protection Conferences,766,141.6,666,123.1,323,59.7,323,59.7,22,231,15,55,13,15,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Section 47s and Initial Child Protection Conferences,880,238.5,718,194.6,300,81.3,300,81.3,28,213,40,19,12,13,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Section 47s and Initial Child Protection Conferences,758,118.6,677,105.9,220,34.4,218,34.1,39,171,c,c,11,13,14
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Section 47s and Initial Child Protection Conferences,1067,209.4,932,182.9,499,97.9,493,96.8,64,343,29,63,12,14,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Section 47s and Initial Child Protection Conferences,813,143.6,747,131.9,293,51.7,292,51.6,46,196,36,15,11,13,14
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Section 47s and Initial Child Protection Conferences,771,174.5,657,148.7,257,58.2,257,58.2,9,178,36,34,14,15,16
