time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Assessments_completed,Assessments_completed_rate,Same_day,1-10_days,11-20_days,21-30_days,31-40_days,41-45_days,46-50_days,51-60_days,61+_days,25th_Percentile_days,Median_days,75th_Percentile_days
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Duration of assessment,3104,546,11,231,306,663,889,744,175,64,21,25,35,42
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Duration of assessment,3874,497.3,c,c,292,629,1207,1264,184,79,157,30,39,43
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Duration of assessment,2957,394,c,c,284,620,750,620,268,184,121,27,37,44
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Duration of assessment,6567,693.4,1202,195,629,947,880,521,312,456,1425,16,34,56
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Duration of assessment,3507,429.1,137,149,154,214,789,1353,431,184,96,35,42,45
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Duration of assessment,4852,574.2,155,354,573,1117,1207,444,378,300,324,22,32,43
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Duration of assessment,3323,482.2,c,78,108,214,731,1998,80,c,75,38,44,45
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Duration of assessment,2421,414.7,c,64,290,532,1015,458,39,c,10,27,34,39
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Duration of assessment,2127,369.6,13,202,316,387,350,181,176,240,262,21,35,50
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Duration of assessment,5523,752.7,58,818,3160,844,347,107,45,46,98,12,16,21
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Duration of assessment,3981,613.4,202,621,598,628,599,320,154,272,587,14,30,46
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Duration of assessment,2050,526,48,485,238,223,369,574,35,33,45,10,32,43
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Duration of assessment,1824,385.9,41,80,217,392,698,110,88,114,84,25,33,39
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Duration of assessment,4039,530.3,13,219,582,1469,1520,126,39,39,32,22,27,35
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Duration of assessment,1828,401.5,48,396,214,133,233,713,23,36,32,11,37,44
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Duration of assessment,1832,382.1,c,93,243,444,468,334,147,50,c,23,33,43
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Duration of assessment,3382,504.6,117,355,421,649,1088,589,79,56,28,19,32,40
2018,Reporting year,National,E92000001,England,,,,,,Duration of assessment,631090,531.8,19840,83380,107490,103210,118160,89790,32370,31280,45530,15,31,43
2018,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Duration of assessment,32580,617.8,270,2880,4010,4770,5080,9690,2130,1540,2230,23,40,45
2018,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Duration of assessment,97350,630.8,2730,10650,18600,16600,17850,15060,5430,4540,5900,16,31,43
2018,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Duration of assessment,70360,607.3,1600,9620,10680,10380,12940,11680,3050,3490,6930,17,33,44
2018,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Duration of assessment,50060,506.2,840,7780,9880,8300,9040,5380,2440,2430,3930,14,28,42
2018,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Duration of assessment,73040,569.4,3710,10570,14380,12160,12320,8620,3650,3550,4090,13,27,42
2018,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Duration of assessment,50420,380.7,1510,7070,7620,8190,12090,5600,2610,2520,3210,16,31,42
2018,Reporting year,Regional,E92000001,England,E12000007,London,,,,Duration of assessment,99600,497.7,2580,10390,14130,17030,22890,15970,4830,4800,6990,19,33,43
2018,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Duration of assessment,102220,525.9,4400,17790,19160,16530,16410,11340,4880,4850,6860,12,26,42
2018,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Duration of assessment,55460,505.8,2210,6630,9040,9260,9550,6460,3360,3570,5400,16,31,45
2018,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Duration of assessment,36800,498.9,1440,4080,4000,5180,8000,5950,2270,2340,3540,20,35,45
2018,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Duration of assessment,62800,496.9,1140,6320,10140,11850,14890,10010,2560,2450,3450,19,32,42
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Duration of assessment,918,408.4,c,215,209,127,105,212,26,10,c,11,23,42
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Duration of assessment,4872,484.6,17,390,459,530,1148,1372,334,237,385,28,40,45
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Duration of assessment,2214,556.6,24,167,246,217,363,939,89,72,97,27,42,45
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Duration of assessment,1369,682.8,c,95,128,264,334,160,c,83,221,25,39,48
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Duration of assessment,2989,922.6,69,303,208,245,377,814,187,202,584,28,43,52
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Duration of assessment,3413,593.1,24,220,848,380,396,855,526,136,28,17,37,45
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Duration of assessment,1599,391.2,33,234,191,219,235,370,86,107,124,17,36,44
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Duration of assessment,4333,735.3,8,588,435,1206,350,1306,237,136,67,21,28,44
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Duration of assessment,1734,630.1,15,167,192,223,180,543,116,113,185,24,43,45
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Duration of assessment,1575,531.9,c,107,212,475,337,209,76,c,83,22,30,42
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Duration of assessment,2660,615,6,180,418,317,411,1292,19,8,9,23,40,45
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Duration of assessment,4908,901.5,57,217,467,562,840,1619,353,360,433,29,42,45
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Duration of assessment,3018,780.7,13,273,866,644,555,316,145,111,95,15,26,39
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Duration of assessment,2910,1011.8,17,462,670,525,443,161,150,149,333,14,26,43
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Duration of assessment,3994,592.3,93,652,1478,304,387,695,107,108,170,12,15,42
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Duration of assessment,2694,624.9,43,296,409,536,782,314,130,83,101,19,32,40
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Duration of assessment,3098,408.5,306,256,727,605,588,186,140,148,142,14,25,37
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Duration of assessment,2837,421.6,768,143,300,288,413,487,231,118,89,0,27,44
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Duration of assessment,4857,524.4,7,300,932,1003,1066,1036,285,132,96,20,33,44
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Duration of assessment,1354,476.6,24,139,159,118,288,585,14,10,17,23,40,43
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Duration of assessment,2129,646.5,255,473,516,438,383,38,15,c,c,9,15,29
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Duration of assessment,14846,599,416,2266,2618,2660,2010,1653,978,961,1284,14,30,45
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Duration of assessment,6495,694.2,229,770,1000,1003,994,698,509,502,790,16,33,47
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Duration of assessment,11485,947.7,58,875,2420,1746,2302,2403,990,448,243,19,34,44
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Duration of assessment,4682,792.6,59,328,783,770,1175,1052,113,167,235,21,35,42
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Duration of assessment,3190,612,63,479,488,515,979,393,74,82,117,16,31,38
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Duration of assessment,3925,705.2,44,354,510,605,973,1299,54,44,42,22,35,44
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Duration of assessment,2806,524.3,25,213,522,425,424,537,160,187,313,19,36,45
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Duration of assessment,2385,650.9,73,197,406,543,505,283,98,117,163,20,30,42
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Duration of assessment,3500,556.3,27,384,608,390,536,642,211,229,473,17,38,46
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Duration of assessment,5514,1110.7,27,666,1141,989,1009,624,340,300,418,16,30,43
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Duration of assessment,1409,253.2,79,253,447,309,126,40,31,34,90,11,19,29
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Duration of assessment,1768,396,c,157,241,180,399,165,c,173,301,22,38,52
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Duration of assessment,4702,690.7,18,446,624,1194,816,979,236,208,181,22,31,43
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Duration of assessment,3753,554.3,82,270,734,813,694,469,273,219,199,18,30,44
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Duration of assessment,1837,366,8,112,446,165,371,725,8,c,c,19,37,43
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Duration of assessment,10744,758.7,467,3040,2140,1563,1275,1414,249,262,334,7,19,38
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Duration of assessment,3378,731.7,60,619,863,604,734,464,17,c,c,12,23,36
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Duration of assessment,7234,1098.3,131,558,872,1575,2121,1006,334,303,334,23,34,41
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Duration of assessment,3480,555.6,78,588,284,291,1037,763,228,67,144,17,37,43
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Duration of assessment,5152,912.6,105,473,550,677,849,579,237,355,1327,23,40,62
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Duration of assessment,4204,421.2,14,273,537,664,675,329,333,496,883,24,39,57
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Duration of assessment,10484,630.5,294,1476,1568,1402,1588,2010,284,565,1297,16,34,45
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Duration of assessment,1929,560.9,25,160,137,138,273,280,152,219,545,33,45,64
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Duration of assessment,1593,446.5,15,148,265,354,339,429,7,27,9,19,31,41
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Duration of assessment,4448,378.2,49,466,579,551,735,1810,103,67,88,21,39,44
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Duration of assessment,5008,879.4,42,423,1007,855,997,627,447,389,221,19,33,44
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Duration of assessment,6655,570.3,203,883,994,1043,1244,810,438,368,672,16,32,44
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Duration of assessment,3105,433.4,79,256,287,330,370,270,186,332,995,25,45,71
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Duration of assessment,1104,302.3,31,143,147,166,327,165,22,29,74,17,33,41
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Duration of assessment,4730,792.7,90,470,1087,888,709,540,225,308,413,18,29,44
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Duration of assessment,7842,512.2,281,1178,1336,1065,1331,827,331,414,1079,14,31,45
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Duration of assessment,3914,467.2,33,366,674,623,698,917,303,136,164,19,35,44
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Duration of assessment,4447,321.3,106,680,1076,889,676,260,188,169,370,13,24,38
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Duration of assessment,7394,511.2,128,2662,1113,1056,1400,681,120,90,144,4,18,35
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Duration of assessment,5565,331.4,79,618,1189,1003,933,355,362,454,572,16,29,45
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Duration of assessment,6162,907,101,791,995,1025,1130,517,379,407,817,17,32,46
