time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,school_phase,revenue_state,number_schools,PercSchools,total_revenue_balance,average_revenue_balance,B01,B02,B06,total_income,perc_BalanceofIncome,NumOverThresh,PercOverThresh,ValueOverThresh,AveValueOverThresh
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Pupil referral unit,Surplus,1,100.0,0.183232,0.183232,183232.062500,0.000000,0.000000,5.178292,3.5385,0,0.0,0.0000,0
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Pupil referral unit,Total,1,100.0,0.183232,0.183232,183232.062500,0.000000,0.000000,5.178292,3.5385,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Secondary,Deficit,1,10.0,-0.059062,-0.059062,-59061.878906,0.000000,0.000000,0.994242,-5.9404,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Secondary,Surplus,9,90.0,1.347582,0.149731,1229535.414063,118047.000000,0.000000,33.871993,3.9785,3,30.0,0.1193,39782
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Secondary,Total,10,100.0,1.288521,0.128852,1170473.535156,118047.000000,0.000000,34.866236,3.6956,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Special,Deficit,2,11.1,-0.085666,-0.042833,-85666.312500,0.000000,0.000000,4.272120,-2.0052,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Special,Surplus,16,88.9,1.746036,0.109127,1746036.239258,0.000000,0.000000,24.410600,7.1528,6,33.3,0.3228,53807
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Special,Total,18,100.0,1.660370,0.092243,1660369.926758,0.000000,0.000000,28.682720,5.7887,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Total,Deficit,9,3.6,-0.310328,-0.034481,-310328.221436,0.000000,0.000000,9.387549,-3.3057,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Total,Surplus,239,96.0,17.558117,0.073465,17437247.230591,120870.000000,0.000000,225.698828,7.7794,123,49.4,3.9539,32145
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Total,Total,249,100.0,17.247789,0.069268,17126919.009155,120870.000000,0.000000,236.164275,7.3033,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Nursery,Surplus,9,100.0,1.340329,0.148925,0.000000,441282.188477,899047.029297,6.456941,20.7580,7,77.8,0.9918,141686
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Nursery,Total,9,100.0,1.340329,0.148925,0.000000,441282.188477,899047.029297,6.456941,20.7580,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Primary,Deficit,1,0.5,-0.023268,-0.023268,0.000000,-42832.230469,19564.070313,0.890928,-2.6117,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Primary,Surplus,187,99.5,18.477348,0.098809,0.000000,17765792.791992,711554.760740,172.182218,10.7313,147,78.2,6.3778,43386
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Primary,Total,188,100.0,18.454079,0.098160,0.000000,17722960.561523,731118.831053,173.073145,10.6626,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Secondary,Deficit,3,50.0,-0.302817,-0.100939,0.000000,-302816.523438,0.000000,12.731548,-2.3785,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Secondary,Surplus,3,50.0,0.594553,0.198184,0.000000,596050.921875,-1497.630005,13.585836,4.3763,1,16.7,0.0807,80712
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Secondary,Total,6,100.0,0.291737,0.048623,0.000000,293234.398438,-1497.630005,26.317384,1.1085,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Special,Surplus,7,100.0,2.227891,0.318270,0.000000,2112612.679688,115277.908142,13.580449,16.4051,5,71.4,1.2043,240866
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Special,Total,7,100.0,2.227891,0.318270,0.000000,2112612.679688,115277.908142,13.580449,16.4051,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Total,Deficit,4,1.9,-0.326085,-0.081521,0.000000,-345648.753906,19564.070313,13.622476,-2.3937,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Total,Surplus,206,98.1,22.640121,0.109903,0.000000,20915738.582031,1724382.068174,205.805443,11.0007,160,76.2,8.6546,54091
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Total,Total,210,100.0,22.314036,0.106257,0.000000,20570089.828125,1743946.138487,219.427920,10.1692,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Primary,Deficit,13,5.1,-0.196677,-0.015129,-199814.549316,0.000000,3138.000000,9.170192,-2.1447,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Primary,Surplus,240,93.8,17.646516,0.073527,13262911.753265,4340467.548012,43136.590004,250.150028,7.0544,92,35.9,3.3650,36576
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Primary,Total,256,100.0,17.449839,0.068163,13063097.203949,4340467.548012,46274.590004,261.303725,6.6780,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Pupil referral unit,Deficit,1,50.0,-0.004000,-0.004000,-4000.000000,0.000000,0.000000,0.543685,-0.7357,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Pupil referral unit,Surplus,1,50.0,0.334850,0.334850,55974.800781,278875.437500,0.000000,0.948686,35.2962,1,50.0,0.2590,258955
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Pupil referral unit,Total,2,100.0,0.330850,0.165425,51974.800781,278875.437500,0.000000,1.492371,22.1694,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Secondary,Deficit,2,33.3,-0.212785,-0.106393,-212785.265625,0.000000,0.000000,5.244268,-4.0575,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Secondary,Surplus,4,66.7,1.998789,0.499697,992383.843750,1006404.906250,0.000000,22.083841,9.0509,4,66.7,0.8946,223649
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Secondary,Total,6,100.0,1.786003,0.297667,779598.578125,1006404.906250,0.000000,27.328109,6.5354,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Special,Deficit,2,20.0,-0.003776,-0.001888,-3775.570068,0.000000,0.000000,2.863552,-0.1318,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Special,Surplus,8,80.0,2.037449,0.254681,1305179.275391,732269.526855,0.000000,18.094076,11.2603,5,50.0,0.6741,134818
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Special,Total,10,100.0,2.033673,0.203367,1301403.705322,732269.526855,0.000000,20.957628,9.7037,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Total,Deficit,18,6.6,-0.417237,-0.023180,-420375.385010,0.000000,3138.000000,17.821696,-2.3412,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Total,Surplus,253,92.3,22.017604,0.087026,15616449.673187,6358017.418617,43136.590004,291.276631,7.5590,102,37.2,5.1926,50908
201415,Financial year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Total,Total,274,100.0,21.600366,0.078833,15196074.288177,6358017.418617,46274.590004,311.081833,6.9436,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Primary,Deficit,3,4.8,-0.072447,-0.024149,-74926.227539,0.000000,2479.280029,1.702067,-4.2564,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Primary,Surplus,59,95.2,6.149230,0.104224,6145177.734375,0.000000,4051.830078,45.182986,13.6096,43,69.4,2.9602,68841
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Primary,Total,62,100.0,6.076783,0.098013,6070251.506836,0.000000,6531.110107,46.885054,12.9610,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Pupil referral unit,Deficit,1,33.3,-0.058991,-0.058991,-58990.578125,0.000000,0.000000,0.353879,-16.6697,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Pupil referral unit,Surplus,2,66.7,0.141221,0.070611,141221.227539,0.000000,0.000000,1.050356,13.4451,2,66.7,0.0572,28596
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Pupil referral unit,Total,3,100.0,0.082231,0.027410,82230.649414,0.000000,0.000000,1.404235,5.8559,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Secondary,Deficit,1,16.7,-0.006159,-0.006159,-6159.310059,0.000000,0.000000,3.250972,-0.1895,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Secondary,Surplus,5,83.3,1.394471,0.278894,1394470.578125,0.000000,0.000000,15.435325,9.0343,5,83.3,0.6227,124541
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Secondary,Total,6,100.0,1.388311,0.231385,1388311.268066,0.000000,0.000000,18.686297,7.4296,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Special,Deficit,1,33.3,-0.011789,-0.011789,-11788.940430,0.000000,0.000000,0.709183,-1.6623,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Special,Surplus,2,66.7,0.190882,0.095441,190882.476563,0.000000,0.000000,2.468062,7.7341,1,33.3,0.0007,658
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Special,Total,3,100.0,0.179094,0.059698,179093.536133,0.000000,0.000000,3.177245,5.6368,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Total,Deficit,6,8.1,-0.149386,-0.024898,-151865.056152,0.000000,2479.280029,6.016101,-2.4831,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Total,Surplus,68,91.9,7.875804,0.115821,7871752.016602,0.000000,4051.830078,64.136729,12.2797,51,68.9,3.6407,71387
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Total,Total,74,100.0,7.726418,0.104411,7719886.960449,0.000000,6531.110107,70.152830,11.0137,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Nursery,Surplus,2,100.0,0.118928,0.059464,0.000000,118928.181641,0.000000,1.114865,10.6675,1,50.0,0.0681,68084
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Nursery,Total,2,100.0,0.118928,0.059464,0.000000,118928.181641,0.000000,1.114865,10.6675,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Primary,Surplus,51,100.0,4.238986,0.083117,194189.168991,4044796.798584,0.000000,63.823168,6.6418,18,35.3,0.6955,38640
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Primary,Total,51,100.0,4.238986,0.083117,194189.168991,4044796.798584,0.000000,63.823168,6.6418,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Pupil referral unit,Surplus,2,100.0,0.071645,0.035823,0.000000,71645.417969,0.000000,1.069410,6.6995,1,50.0,0.0108,10819
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Pupil referral unit,Total,2,100.0,0.071645,0.035823,0.000000,71645.417969,0.000000,1.069410,6.6995,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Secondary,Deficit,1,20.0,-0.026951,-0.026951,0.000000,-26950.980469,0.000000,5.600086,-0.4813,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Secondary,Surplus,4,80.0,1.272979,0.318245,73809.969727,1199169.453125,0.000000,21.262307,5.9870,2,40.0,0.3549,177429
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Secondary,Total,5,100.0,1.246028,0.249206,73809.969727,1172218.472656,0.000000,26.862392,4.6386,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Special,Surplus,4,100.0,0.669145,0.167286,8187.229980,660957.585938,0.000000,10.396281,6.4364,2,50.0,0.0779,38940
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Special,Total,4,100.0,0.669145,0.167286,8187.229980,660957.585938,0.000000,10.396281,6.4364,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Total,Deficit,1,1.6,-0.026951,-0.026951,0.000000,-26950.980469,0.000000,5.600086,-0.4813,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Total,Surplus,63,98.4,6.371684,0.101138,276186.368698,6095497.437256,0.000000,97.666030,6.5240,24,37.5,1.2072,50298
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Total,Total,64,100.0,6.344733,0.099136,276186.368698,6068546.456787,0.000000,103.266116,6.1441,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Nursery,Deficit,1,16.7,-0.066562,-0.066562,0.000000,-66562.171875,0.000000,0.263689,-25.2427,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Nursery,Surplus,5,83.3,0.151449,0.030290,34127.000000,117321.989014,0.000000,1.300279,11.6474,2,33.3,0.0722,36097
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Nursery,Total,6,100.0,0.084887,0.014148,34127.000000,50759.817139,0.000000,1.563968,5.4277,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Primary,Deficit,4,8.5,-0.526657,-0.131664,0.000000,-521082.106201,-5575.000000,6.854470,-7.6834,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Primary,Surplus,41,87.2,3.676074,0.089660,1327282.403748,2349188.410605,-396.470001,65.337706,5.6263,7,14.9,0.6340,90573
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Primary,Total,47,100.0,3.149417,0.067009,1327282.403748,1828106.304404,-5971.470001,72.692782,4.3325,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Pupil referral unit,Surplus,2,100.0,0.240147,0.120074,243297.851563,-3150.659922,0.000000,1.617040,14.8510,2,100.0,0.1108,55392
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Pupil referral unit,Total,2,100.0,0.240147,0.120074,243297.851563,-3150.659922,0.000000,1.617040,14.8510,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Secondary,Surplus,3,100.0,0.584879,0.194960,150824.000000,372264.625000,61790.011719,13.730797,4.2596,1,33.3,0.0595,59530
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Secondary,Total,3,100.0,0.584879,0.194960,150824.000000,372264.625000,61790.011719,13.730797,4.2596,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Special,Surplus,4,100.0,1.339575,0.334894,936269.000000,403306.449219,0.000000,10.912666,12.2754,3,75.0,0.5455,181847
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Special,Total,4,100.0,1.339575,0.334894,936269.000000,403306.449219,0.000000,10.912666,12.2754,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Total,Deficit,5,8.1,-0.593219,-0.118644,0.000000,-587644.278076,-5575.000000,7.118160,-8.3339,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Total,Surplus,55,88.7,5.992125,0.108948,2691800.255310,3238930.813916,61393.541718,92.898487,6.4502,15,24.2,1.4221,94804
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Total,Total,62,100.0,5.398905,0.087079,2691800.255310,2651286.535840,55818.541718,100.517252,5.3711,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Primary,Deficit,10,7.9,-0.267667,-0.026767,0.000000,-267666.560244,0.000000,7.730841,-3.4623,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Primary,Surplus,116,92.1,4.985224,0.042976,0.000000,4985224.341162,0.000000,80.838376,6.1669,40,31.7,0.8392,20979
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Primary,Total,126,100.0,4.717558,0.037441,0.000000,4717557.780918,0.000000,88.569217,5.3264,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Pupil referral unit,Surplus,1,100.0,0.018303,0.018303,0.000000,18302.759766,0.000000,2.313983,0.7910,0,0.0,0.0000,0
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Pupil referral unit,Total,1,100.0,0.018303,0.018303,0.000000,18302.759766,0.000000,2.313983,0.7910,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Secondary,Deficit,5,41.7,-1.947558,-0.389512,0.000000,-1947557.678750,0.000000,15.284620,-12.7419,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Secondary,Surplus,7,58.3,0.722727,0.103247,0.000000,722726.966250,0.000000,24.839090,2.9096,1,8.3,0.1353,135281
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Secondary,Total,12,100.0,-1.224831,-0.102069,0.000000,-1224830.712500,0.000000,40.123710,-3.0526,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Special,Surplus,1,100.0,0.049923,0.049923,0.000000,49923.429688,0.000000,1.563625,3.1928,0,0.0,0.0000,0
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Special,Total,1,100.0,0.049923,0.049923,0.000000,49923.429688,0.000000,1.563625,3.1928,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Total,Deficit,15,10.7,-2.215224,-0.147682,0.000000,-2215224.238994,0.000000,23.015462,-9.6249,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Total,Surplus,125,89.3,5.776177,0.046209,0.000000,5776177.496865,0.000000,109.555074,5.2724,41,29.3,0.9744,23767
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Total,Total,140,100.0,3.560953,0.025435,0.000000,3560953.257871,0.000000,132.570536,2.6861,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Nursery,Deficit,4,14.8,-0.045626,-0.011406,-45625.640625,0.000000,0.000000,2.803729,-1.6273,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Nursery,Surplus,23,85.2,2.526462,0.109846,2526461.684326,0.000000,0.000000,15.471511,16.3298,17,63.0,1.4904,87670
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Nursery,Total,27,100.0,2.480836,0.091883,2480836.043701,0.000000,0.000000,18.275240,13.5748,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Primary,Deficit,9,3.9,-1.565725,-0.173969,-1565725.473633,0.000000,0.000000,13.723107,-11.4094,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Primary,Surplus,224,96.1,49.151063,0.219424,49151062.526328,0.000000,0.000000,434.917350,11.3012,131,56.2,20.4787,156326
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Primary,Total,233,100.0,47.585337,0.204229,47585337.052695,0.000000,0.000000,448.640457,10.6066,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Pupil referral unit,Surplus,1,100.0,0.209631,0.209631,209630.984375,0.000000,0.000000,8.149351,2.5724,0,0.0,0.0000,0
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Pupil referral unit,Total,1,100.0,0.209631,0.209631,209630.984375,0.000000,0.000000,8.149351,2.5724,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Secondary,Deficit,4,11.4,-4.965121,-1.241280,-4965120.972656,0.000000,0.000000,15.663574,-31.6985,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Secondary,Surplus,31,88.6,19.894309,0.641752,19894308.982422,0.000000,0.000000,196.520807,10.1233,20,57.1,11.8215,591076
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Secondary,Total,35,100.0,14.929188,0.426548,14929188.009766,0.000000,0.000000,212.184381,7.0360,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Special,Deficit,4,16.0,-1.185630,-0.296408,-1185630.281250,0.000000,0.000000,11.501074,-10.3089,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Special,Surplus,21,84.0,7.188042,0.342288,7188042.460938,0.000000,0.000000,60.058057,11.9685,15,60.0,2.7238,181584
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Special,Total,25,100.0,6.002412,0.240096,6002412.179688,0.000000,0.000000,71.559130,8.3880,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Total,Deficit,21,6.5,-7.762102,-0.369624,-7762102.368164,0.000000,0.000000,43.691483,-17.7657,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Total,Surplus,300,93.5,78.969507,0.263232,78969506.638389,0.000000,0.000000,715.117076,11.0429,183,57.0,36.5143,199532
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Total,Total,321,100.0,71.207404,0.221830,71207404.270225,0.000000,0.000000,758.808559,9.3841,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Nursery,Surplus,1,100.0,0.097624,0.097624,72776.000000,24847.900391,0.010000,1.217420,8.0189,1,100.0,0.0002,230
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Nursery,Total,1,100.0,0.097624,0.097624,72776.000000,24847.900391,0.010000,1.217420,8.0189,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Primary,Deficit,1,1.3,-0.003469,-0.003469,7388.000000,-10857.330078,0.000000,2.440069,-0.1422,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Primary,Surplus,77,97.5,13.794820,0.179154,6496426.125000,7282502.794922,15891.469687,138.888875,9.9323,51,64.6,4.0834,80067
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Primary,Total,79,100.0,13.791351,0.174574,6503814.125000,7271645.464844,15891.469687,142.230895,9.6965,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Pupil referral unit,Surplus,3,75.0,0.154378,0.051459,38378.000000,116000.000000,0.000000,1.314319,11.7459,2,50.0,0.0504,25214
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Pupil referral unit,Total,4,100.0,0.154378,0.038595,38378.000000,116000.000000,0.000000,1.383027,11.1623,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Secondary,Surplus,7,100.0,2.411159,0.344451,1611795.000000,796570.288086,2794.099976,43.324540,5.5653,4,57.1,0.8962,224049
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Secondary,Total,7,100.0,2.411159,0.344451,1611795.000000,796570.288086,2794.099976,43.324540,5.5653,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Special,Surplus,7,100.0,1.554511,0.222073,763119.191406,791391.545312,0.000000,16.081201,9.6666,5,71.4,0.4618,92369
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Special,Total,7,100.0,1.554511,0.222073,763119.191406,791391.545312,0.000000,16.081201,9.6666,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Total,Deficit,1,1.0,-0.003469,-0.003469,7388.000000,-10857.330078,0.000000,2.440069,-0.1422,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Total,Surplus,95,96.9,18.012493,0.189605,8982494.316406,9011312.528711,18685.579663,200.826355,8.9692,63,64.3,5.4921,87176
