time_period,time_identifier,geographic_level,country_name,country_code,region_name,region_code,la_name,old_la_code,new_la_code,ReportGroup,Description,school_expenditure,OtherEdComm,cyps_spend,NetExpend,NetExpendpPupil,GrossExpend,GrossExpendpPupil
201819,Financial year,Local authority,England,E92000001,South East,E12000008,Kent,886,E10000016,Yearly totals,Yearly totals,731.095,72.2188,206.833,552.99098,5368.18,602.25419,5838.37
201718,Financial year,Local authority,England,E92000001,South East,E12000008,Kent,886,E10000016,Yearly totals,Yearly totals,718.361,68.6469,202.604,556.35347,5319.19,607.05287,5762.77
201617,Financial year,Local authority,England,E92000001,South East,E12000008,Kent,886,E10000016,Yearly totals,Yearly totals,729.994,70.0796,210.85,598.16806,5313.28,648.70967,5762.71
201516,Financial year,Local authority,England,E92000001,South East,E12000008,Kent,886,E10000016,Yearly totals,Yearly totals,736.787,68.025,210.863,607.16122,5160.87,656.72788,5562.25
201415,Financial year,Local authority,England,E92000001,South East,E12000008,Kent,886,E10000016,Yearly totals,Yearly totals,739.982,72.2644,201.382,623.89425,5044.90,673.63457,5449.93
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Oxfordshire,931,E10000025,Yearly totals,Yearly totals,222.182,34.4481,103.88,155.62960,5095.06,171.88886,5617.10
201819,Financial year,Local authority,England,E92000001,South East,E12000008,Oxfordshire,931,E10000025,Yearly totals,Yearly totals,221.753,39.2049,105.579,154.71413,4842.33,172.88083,5411.94
201718,Financial year,Local authority,England,E92000001,South East,E12000008,Oxfordshire,931,E10000025,Yearly totals,Yearly totals,222.993,30.8379,89.4292,170.54372,4656.79,188.24570,5140.20
201617,Financial year,Local authority,England,E92000001,South East,E12000008,Oxfordshire,931,E10000025,Yearly totals,Yearly totals,238.653,38.8458,91.15,190.76385,4668.82,213.14020,5233.66
201516,Financial year,Local authority,England,E92000001,South East,E12000008,Oxfordshire,931,E10000025,Yearly totals,Yearly totals,258.067,40.4633,98.4476,194.89229,4426.19,225.02017,5118.04
201415,Financial year,Local authority,England,E92000001,South East,E12000008,Oxfordshire,931,E10000025,Yearly totals,Yearly totals,277.012,45.5663,81.1928,226.90356,4620.48,252.46767,5152.22
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Surrey,936,E10000030,Yearly totals,Yearly totals,515.899,79.1691,190.068,354.99805,5369.05,383.29709,5797.33
201819,Financial year,Local authority,England,E92000001,South East,E12000008,Surrey,936,E10000030,Yearly totals,Yearly totals,511.158,78.1859,207.687,360.50550,5053.76,387.82401,5442.01
201718,Financial year,Local authority,England,E92000001,South East,E12000008,Surrey,936,E10000030,Yearly totals,Yearly totals,508.37,71.7108,187.601,386.98187,4970.48,415.06392,5334.13
201617,Financial year,Local authority,England,E92000001,South East,E12000008,Surrey,936,E10000030,Yearly totals,Yearly totals,547.194,77.1222,182.254,443.56011,5024.68,473.74607,5363.97
201516,Financial year,Local authority,England,E92000001,South East,E12000008,Surrey,936,E10000030,Yearly totals,Yearly totals,571.74,74.4645,165.8,470.95447,4910.83,500.87799,5224.70
201415,Financial year,Local authority,England,E92000001,South East,E12000008,Surrey,936,E10000030,Yearly totals,Yearly totals,563.862,73.6416,160.721,485.67855,4838.69,515.26679,5133.89
201920,Financial year,Local authority,England,E92000001,South East,E12000008,West Sussex,938,E10000032,Yearly totals,Yearly totals,448.785,29.8045,141.542,381.05014,5175.17,407.53616,5534.88
201819,Financial year,Local authority,England,E92000001,South East,E12000008,West Sussex,938,E10000032,Yearly totals,Yearly totals,432.4,27.1647,122.946,361.87794,4892.29,385.97459,5218.06
201718,Financial year,Local authority,England,E92000001,South East,E12000008,West Sussex,938,E10000032,Yearly totals,Yearly totals,428.577,27.5582,114.569,354.59151,4790.95,378.61750,5116.68
201617,Financial year,Local authority,England,E92000001,South East,E12000008,West Sussex,938,E10000032,Yearly totals,Yearly totals,423.593,29.8201,113.141,369.67223,4812.40,394.53142,5137.86
201516,Financial year,Local authority,England,E92000001,South East,E12000008,West Sussex,938,E10000032,Yearly totals,Yearly totals,427.549,29.6507,108.141,367.07169,4724.31,391.39951,5038.54
201415,Financial year,Local authority,England,E92000001,South East,E12000008,West Sussex,938,E10000032,Yearly totals,Yearly totals,429.646,35.5875,97.6149,367.82337,4635.01,391.64191,4936.21
201920,Financial year,Regional,England,E92000001,South West,E12000009,,,,Yearly totals,Yearly totals,1949.55,291.4,959.11,1403.67229,5600.17,1503.10367,5996.27
201819,Financial year,Regional,England,E92000001,South West,E12000009,,,,Yearly totals,Yearly totals,1974.57,290.387,904.312,1446.88326,5222.95,1550.66275,5594.76
201718,Financial year,Regional,England,E92000001,South West,E12000009,,,,Yearly totals,Yearly totals,2023.31,275.53,846.995,1584.20365,5138.35,1697.68062,5502.96
201617,Financial year,Regional,England,E92000001,South West,E12000009,,,,Yearly totals,Yearly totals,2119.39,295.732,839.083,1763.48146,5126.13,1888.56965,5489.60
201516,Financial year,Regional,England,E92000001,South West,E12000009,,,,Yearly totals,Yearly totals,2225.11,282.864,815.174,1865.64545,5012.46,1989.22698,5343.52
201415,Financial year,Regional,England,E92000001,South West,E12000009,,,,Yearly totals,Yearly totals,2276.51,309.068,794.963,1934.49777,4807.83,2061.39621,5123.82
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Bath and North East Somerset,800,E06000022,Yearly totals,Yearly totals,49.4788,9.4009,33.5479,20.24960,5007.02,21.99604,5435.31
201819,Financial year,Local authority,England,E92000001,South West,E12000009,Bath and North East Somerset,800,E06000022,Yearly totals,Yearly totals,54.9994,11.2365,30.4725,25.79568,4767.78,28.09743,5183.01
201718,Financial year,Local authority,England,E92000001,South West,E12000009,Bath and North East Somerset,800,E06000022,Yearly totals,Yearly totals,66.1788,10.5511,30.4609,41.81126,4673.77,45.64742,5069.36
201617,Financial year,Local authority,England,E92000001,South West,E12000009,Bath and North East Somerset,800,E06000022,Yearly totals,Yearly totals,70.6379,12.7195,29.6049,51.52525,4499.99,56.38216,4922.24
201516,Financial year,Local authority,England,E92000001,South West,E12000009,Bath and North East Somerset,800,E06000022,Yearly totals,Yearly totals,78.3928,13.2621,28.3463,61.20208,4330.91,66.52362,4707.87
201415,Financial year,Local authority,England,E92000001,South West,E12000009,Bath and North East Somerset,800,E06000022,Yearly totals,Yearly totals,75.132,12.4623,28.347,59.84509,4254.15,64.73526,4601.65
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Bristol City of,801,E06000023,Yearly totals,Yearly totals,173.43,19.0377,82.1223,125.75657,5968.63,134.79281,6399.45
201819,Financial year,Local authority,England,E92000001,South West,E12000009,Bristol City of,801,E06000023,Yearly totals,Yearly totals,175.243,18.8623,78.7613,127.29153,5417.13,136.72429,5817.45
201718,Financial year,Local authority,England,E92000001,South West,E12000009,Bristol City of,801,E06000023,Yearly totals,Yearly totals,181.895,17.4621,86.0251,142.49962,5424.25,151.63455,5774.44
201617,Financial year,Local authority,England,E92000001,South West,E12000009,Bristol City of,801,E06000023,Yearly totals,Yearly totals,184.589,24.4721,82.1298,156.32144,5872.77,165.84397,6230.52
201516,Financial year,Local authority,England,E92000001,South West,E12000009,Bristol City of,801,E06000023,Yearly totals,Yearly totals,192.514,18.0718,82.4438,153.76862,5840.06,162.93882,6188.89
201415,Financial year,Local authority,England,E92000001,South West,E12000009,Bristol City of,801,E06000023,Yearly totals,Yearly totals,190.328,17.9391,80.6582,160.13959,5502.86,170.01691,5852.05
201920,Financial year,Local authority,England,E92000001,South West,E12000009,North Somerset,802,E06000024,Yearly totals,Yearly totals,49.0337,8.85262,30.9514,22.96561,6965.85,24.71174,7493.62
201819,Financial year,Local authority,England,E92000001,South West,E12000009,North Somerset,802,E06000024,Yearly totals,Yearly totals,49.3773,8.99091,29.2762,25.09146,6588.02,27.13725,7125.82
201718,Financial year,Local authority,England,E92000001,South West,E12000009,North Somerset,802,E06000024,Yearly totals,Yearly totals,66.4971,9.19359,26.754,48.83957,5424.93,53.16999,5878.14
201617,Financial year,Local authority,England,E92000001,South West,E12000009,North Somerset,802,E06000024,Yearly totals,Yearly totals,86.2095,10.0758,25.0518,73.74289,5032.62,79.09366,5410.08
201516,Financial year,Local authority,England,E92000001,South West,E12000009,North Somerset,802,E06000024,Yearly totals,Yearly totals,88.2096,10.3445,23.7815,85.53039,4829.90,91.18957,5150.99
201415,Financial year,Local authority,England,E92000001,South West,E12000009,North Somerset,802,E06000024,Yearly totals,Yearly totals,97.4591,11.1849,24.7304,84.74203,4743.35,91.33247,5114.04
201920,Financial year,Local authority,England,E92000001,South West,E12000009,South Gloucestershire,803,E06000025,Yearly totals,Yearly totals,138.797,12.3444,44.3549,109.42496,4994.23,118.02309,5386.96
201819,Financial year,Local authority,England,E92000001,South West,E12000009,South Gloucestershire,803,E06000025,Yearly totals,Yearly totals,135.274,11.4847,40.3216,106.09308,4705.61,114.08458,5062.96
201718,Financial year,Local authority,England,E92000001,South West,E12000009,South Gloucestershire,803,E06000025,Yearly totals,Yearly totals,133.032,10.0794,34.285,107.27557,4775.37,114.81905,5110.69
201617,Financial year,Local authority,England,E92000001,South West,E12000009,South Gloucestershire,803,E06000025,Yearly totals,Yearly totals,127.528,10.8447,33.6711,108.64028,4748.19,116.50443,5084.47
201516,Financial year,Local authority,England,E92000001,South West,E12000009,South Gloucestershire,803,E06000025,Yearly totals,Yearly totals,128.986,10.1459,31.6373,110.02642,4713.33,115.41444,4946.18
201415,Financial year,Local authority,England,E92000001,South West,E12000009,South Gloucestershire,803,E06000025,Yearly totals,Yearly totals,139.566,10.4265,29.8208,122.71390,4528.51,128.33924,4738.89
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Plymouth,879,E06000026,Yearly totals,Yearly totals,73.5522,13.3483,61.7293,47.29627,7280.02,50.51395,7775.67
201819,Financial year,Local authority,England,E92000001,South West,E12000009,Plymouth,879,E06000026,Yearly totals,Yearly totals,74.0652,13.8173,59.6653,47.24450,6262.11,50.45282,6687.36
201718,Financial year,Local authority,England,E92000001,South West,E12000009,Plymouth,879,E06000026,Yearly totals,Yearly totals,77.8247,12.3061,56.7212,56.90844,6113.70,60.74303,6529.09
201617,Financial year,Local authority,England,E92000001,South West,E12000009,Plymouth,879,E06000026,Yearly totals,Yearly totals,97.141,15.4006,56.5256,84.60648,5953.60,89.09119,6293.77
201516,Financial year,Local authority,England,E92000001,South West,E12000009,Plymouth,879,E06000026,Yearly totals,Yearly totals,113.075,13.4295,55.7276,102.85303,5393.09,108.69286,5699.00
201415,Financial year,Local authority,England,E92000001,South West,E12000009,Plymouth,879,E06000026,Yearly totals,Yearly totals,110.069,15.2501,54.9364,100.68193,5195.87,106.48006,5496.92
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Torbay,880,E06000027,Yearly totals,Yearly totals,42.8495,4.51353,46.2852,27.08706,5936.24,28.98591,6352.38
201819,Financial year,Local authority,England,E92000001,South West,E12000009,Torbay,880,E06000027,Yearly totals,Yearly totals,40.9745,4.35893,37.7349,25.10218,5705.69,27.09035,6157.60
201718,Financial year,Local authority,England,E92000001,South West,E12000009,Torbay,880,E06000027,Yearly totals,Yearly totals,39.6952,4.11832,33.5198,24.88693,5609.11,27.39204,6175.41
201617,Financial year,Local authority,England,E92000001,South West,E12000009,Torbay,880,E06000027,Yearly totals,Yearly totals,38.3133,3.09869,33.661,27.72460,5973.20,29.90840,6443.69
201516,Financial year,Local authority,England,E92000001,South West,E12000009,Torbay,880,E06000027,Yearly totals,Yearly totals,40.8681,3.24453,34.5792,30.44815,5864.72,33.05089,6298.37
201415,Financial year,Local authority,England,E92000001,South West,E12000009,Torbay,880,E06000027,Yearly totals,Yearly totals,45.1961,3.5847,33.9308,33.20458,5166.46,35.67630,5521.03
201819,Financial year,Local authority,England,E92000001,South West,E12000009,Bournemouth (Pre LGR 2019),837,E06000028,Yearly totals,Yearly totals,35.8201,10.9106,38.0635,13.33179,7688.46,14.09005,8125.75
201718,Financial year,Local authority,England,E92000001,South West,E12000009,Bournemouth (Pre LGR 2019),837,E06000028,Yearly totals,Yearly totals,34.1153,7.98771,40.1323,12.28056,6996.21,12.86941,7330.50
201617,Financial year,Local authority,England,E92000001,South West,E12000009,Bournemouth (Pre LGR 2019),837,E06000028,Yearly totals,Yearly totals,33.3491,9.57776,38.6184,13.78405,6235.00,14.52486,6566.48
201516,Financial year,Local authority,England,E92000001,South West,E12000009,Bournemouth (Pre LGR 2019),837,E06000028,Yearly totals,Yearly totals,45.5023,8.69386,40.0846,28.32628,5488.84,29.87949,5814.95
201415,Financial year,Local authority,England,E92000001,South West,E12000009,Bournemouth (Pre LGR 2019),837,E06000028,Yearly totals,Yearly totals,56.3702,7.65002,39.2864,39.35008,4542.05,41.59677,4801.38
201819,Financial year,Local authority,England,E92000001,South West,E12000009,Poole (Pre LGR 2019),836,E06000029,Yearly totals,Yearly totals,37.4024,6.3522,24.2158,18.84383,5646.94,20.10232,6024.07
201718,Financial year,Local authority,England,E92000001,South West,E12000009,Poole (Pre LGR 2019),836,E06000029,Yearly totals,Yearly totals,40.5704,6.45588,22.6572,23.84094,5604.55,25.25749,5940.36
201617,Financial year,Local authority,England,E92000001,South West,E12000009,Poole (Pre LGR 2019),836,E06000029,Yearly totals,Yearly totals,49.0863,7.01414,23.7027,35.51363,5048.97,37.41858,5299.12
201516,Financial year,Local authority,England,E92000001,South West,E12000009,Poole (Pre LGR 2019),836,E06000029,Yearly totals,Yearly totals,57.6457,6.56453,22.4185,44.76795,4503.14,47.28461,4756.29
201415,Financial year,Local authority,England,E92000001,South West,E12000009,Poole (Pre LGR 2019),836,E06000029,Yearly totals,Yearly totals,60.9925,6.73991,21.2732,51.85216,4336.77,54.77081,4578.53
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Swindon,866,E06000030,Yearly totals,Yearly totals,79.6262,8.58016,40.2189,51.27741,5152.54,54.66486,5480.04
201819,Financial year,Local authority,England,E92000001,South West,E12000009,Swindon,866,E06000030,Yearly totals,Yearly totals,85.3122,8.98533,41.0331,59.90819,4856.21,64.79377,5236.30
201718,Financial year,Local authority,England,E92000001,South West,E12000009,Swindon,866,E06000030,Yearly totals,Yearly totals,86.2941,7.7644,35.483,67.25844,5289.69,72.80907,5726.23
201617,Financial year,Local authority,England,E92000001,South West,E12000009,Swindon,866,E06000030,Yearly totals,Yearly totals,81.8526,9.3261,35.1204,66.31048,5232.66,71.04217,5605.05
201516,Financial year,Local authority,England,E92000001,South West,E12000009,Swindon,866,E06000030,Yearly totals,Yearly totals,83.6377,8.83541,34.1651,67.05931,5185.03,71.58739,5532.50
201415,Financial year,Local authority,England,E92000001,South West,E12000009,Swindon,866,E06000030,Yearly totals,Yearly totals,82.1791,8.02073,29.1113,64.13614,4982.67,68.10445,5289.94
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Cornwall,908,E06000052,Yearly totals,Yearly totals,137.519,30.0776,84.6656,74.35537,5070.06,79.46767,5411.99
201819,Financial year,Local authority,England,E92000001,South West,E12000009,Cornwall,908,E06000052,Yearly totals,Yearly totals,140.712,29.9413,77.883,80.68408,4877.23,86.83372,5245.57
