time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,characteristic_age,Total_new_st,Total_new_st_pc,Total_new_ehc,Total_new_ehc_pc,Total_new_all,Total_new_all_pc
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Age 16 to 19,z,z,5,2.6455,5,2.6455
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Age 16 to 19,z,z,7,2.77778,7,2.77778
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Age 16 to 19,z,z,8,4.2328,8,4.2328
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Age 16 to 19,z,z,4,4.21053,4,4.21053
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Age 16 to 19,z,z,3,2.85714,3,2.85714
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Age 16 to 19,z,z,5,2.63158,5,2.63158
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Age 16 to 19,z,z,6,3.24324,6,3.24324
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Age 16 to 19,z,z,6,2.91262,6,2.91262
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Age 16 to 19,z,z,88,4.29688,88,4.29688
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Age 16 to 19,z,z,7,2.22222,7,2.22222
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Age 16 to 19,z,z,9,6.97674,9,6.97674
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Age 16 to 19,z,z,40,4.83092,40,4.83092
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Age 16 to 19,z,z,39,2.69523,39,2.69523
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Age 16 to 19,z,z,25,3.85208,25,3.85208
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Age 16 to 19,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Age 16 to 19,z,z,15,6.04839,15,6.04839
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Age 16 to 19,z,z,48,6.53061,48,6.53061
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Age 16 to 19,z,z,24,8.05369,24,8.05369
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Age 16 to 19,z,z,23,8.33333,23,8.33333
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Age 16 to 19,z,z,50,10.7066,50,10.70664
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Age 16 to 19,z,z,18,6.49819,18,6.49819
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Age 16 to 19,z,z,19,4.20354,19,4.20354
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Age 16 to 19,z,z,11,3.92857,11,3.92857
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Age 16 to 19,z,z,58,4.34132,58,4.34132
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Age 16 to 19,z,z,23,8.88031,23,8.88031
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Age 16 to 19,z,z,13,8.1761,13,8.1761
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Age 16 to 19,z,z,34,8.4788,34,8.4788
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Age 16 to 19,z,z,19,3.40502,19,3.40502
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Age 16 to 19,z,z,118,11.2811,118,11.28107
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Age 20 to 25,z,z,3,2.01342,3,2.01342
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Age 20 to 25,z,z,1,0.39216,1,0.39216
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Age 20 to 25,z,z,1,0.88496,1,0.88496
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Age 20 to 25,z,z,2,0.50125,2,0.50125
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Age 20 to 25,z,z,1,0.42918,1,0.42918
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Age 20 to 25,z,z,3,0.53571,3,0.53571
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Age 20 to 25,z,z,1,0.5814,1,0.5814
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Age 20 to 25,z,z,2,0.67568,2,0.67568
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Age 20 to 25,z,z,3,0.79787,3,0.79787
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Age 20 to 25,z,z,2,0.25543,2,0.25543
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Age 20 to 25,z,z,2,0.86957,2,0.86957
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Age 20 to 25,z,z,1,0.3861,1,0.3861
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Age 20 to 25,z,z,1,0.625,1,0.625
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Age 20 to 25,z,z,3,0.29211,3,0.29211
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Age 20 to 25,z,z,2,0.60423,2,0.60423
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Age 20 to 25,z,z,1,0.21277,1,0.21277
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Age 20 to 25,z,z,4,0.4884,4,0.4884
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Age 20 to 25,z,z,9,1.59858,9,1.59858
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Age 20 to 25,z,z,2,0.66445,2,0.66445
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Age 20 to 25,z,z,3,0.83565,3,0.83565
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Age 20 to 25,z,z,1,0.48544,1,0.48544
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Age 20 to 25,z,z,1,0.13072,1,0.13072
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Age 20 to 25,z,z,1,0.23041,1,0.23041
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Age 20 to 25,z,z,6,1.29032,6,1.29032
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Age 20 to 25,z,z,1,0.07294,1,0.07294
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Age 20 to 25,z,z,3,0.3861,3,0.3861
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Age 20 to 25,z,z,2,0.24938,2,0.24938
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Age 20 to 25,z,z,3,0.68182,3,0.68182
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Age 20 to 25,z,z,2,0.38462,2,0.38462
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Age 20 to 25,z,z,2,0.57471,2,0.57471
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Age 20 to 25,z,z,4,0.33985,4,0.33985
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Age 20 to 25,z,z,1,0.35336,1,0.35336
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Age 20 to 25,z,z,2,1.50376,2,1.50376
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Age 20 to 25,z,z,1,0.19608,1,0.19608
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Age 20 to 25,z,z,1,0.17153,1,0.17153
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Age 20 to 25,z,z,2,0.21645,2,0.21645
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Age 20 to 25,z,z,5,0.46125,5,0.46125
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Age 20 to 25,z,z,9,0.76923,9,0.76923
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Age 20 to 25,z,z,9,0.71828,9,0.71828
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Age 20 to 25,z,z,1,0.14948,1,0.14948
2020,Calendar year,Local authority,E92000001,England,E12000007,London,201,E09000001,City of London,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000007,London,202,E09000007,Camden,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000007,London,203,E09000011,Greenwich,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000007,London,204,E09000012,Hackney,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000007,London,205,E09000013,Hammersmith and Fulham,Age 20 to 25,z,z,2,1.22699,2,1.22699
2020,Calendar year,Local authority,E92000001,England,E12000007,London,206,E09000019,Islington,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000007,London,207,E09000020,Kensington and Chelsea,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000007,London,208,E09000022,Lambeth,Age 20 to 25,z,z,3,0.83565,3,0.83565
2020,Calendar year,Local authority,E92000001,England,E12000007,London,209,E09000023,Lewisham,Age 20 to 25,z,z,3,0.74813,3,0.74813
2020,Calendar year,Local authority,E92000001,England,E12000007,London,210,E09000028,Southwark,Age 20 to 25,z,z,1,0.29851,1,0.29851
2020,Calendar year,Local authority,E92000001,England,E12000007,London,211,E09000030,Tower Hamlets,Age 20 to 25,z,z,1,0.3876,1,0.3876
2020,Calendar year,Local authority,E92000001,England,E12000007,London,212,E09000032,Wandsworth,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000007,London,213,E09000033,Westminster,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000007,London,301,E09000002,Barking and Dagenham,Age 20 to 25,z,z,1,0.37879,1,0.37879
2020,Calendar year,Local authority,E92000001,England,E12000007,London,302,E09000003,Barnet,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000007,London,303,E09000004,Bexley,Age 20 to 25,z,z,0,0,0,0
2020,Calendar year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,Age 20 to 25,z,z,4,1.03896,4,1.03896
2020,Calendar year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,Age 20 to 25,z,z,0,0,0,0
