time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,MApprenEHC,MTrainEHC,MSuppIntEHC,WorkbasedEHC,Mres38week05EHC,Mres38week510EHC,Mres38week1115EHC,Mres38week1619EHC,Mres38week2025EHC,TotMres38weekEHC,Mres52week05EHC,Mres52week510EHC,Mres52week1115EHC,Mres52week1619EHC,Mres52week2025EHC,TotMres52weekEHC,Mres38week05,Mres38week510,Mres38week1115,Mres38week1619,TotMres38week,Mres52week05,Mres52week510,Mres52week1115,Mres52week1619,TotMres52week,DMO,DCO,DMODCOFunction
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,"","","",67,68,95,230,0,15,71,43,43,172,0,11,57,35,2,105,0,1,20,8,29,0,3,6,8,17,z,z,z
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,"","","",35,24,55,114,0,4,45,52,8,109,0,5,25,36,3,69,0,0,6,0,6,0,1,2,4,7,z,z,z
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,"","","",45,16,102,163,0,5,24,79,57,165,0,10,42,54,9,115,0,1,8,9,18,0,1,16,6,23,z,z,z
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,"","","",51,87,46,184,0,79,184,86,24,373,0,12,62,60,14,148,0,16,42,5,63,0,1,32,9,42,z,z,z
2018,Calendar year,Regional,E92000001,England,E12000007,London,"","","",91,29,196,316,0,17,118,151,77,363,1,4,64,79,21,169,0,5,49,36,90,0,3,28,18,49,z,z,z
2018,Calendar year,Regional,E92000001,England,E12000008,South East,"","","",131,53,147,331,1,54,372,311,101,839,0,21,99,85,18,223,0,16,88,32,136,0,3,21,12,36,z,z,z
2018,Calendar year,Regional,E92000001,England,E12000009,South West,"","","",57,14,218,289,0,24,92,119,57,292,0,4,69,45,4,122,0,2,27,5,34,0,1,17,7,25,z,z,z
2018,Calendar year,Local authority,E92000001,England,E12000007,London,306,E09000008,Croydon,0,3,7,10,0,1,3,4,3,11,0,0,4,2,0,6,0,0,1,0,1,0,1,1,0,2,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,307,E09000009,Ealing,56,0,23,79,0,0,3,4,3,10,0,0,1,3,1,5,0,0,3,0,3,0,0,3,0,3,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,308,E09000010,Enfield,3,0,0,3,0,0,4,7,2,13,0,0,1,1,0,2,0,0,0,0,0,0,0,0,4,4,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,203,E09000011,Greenwich,11,8,8,27,0,2,5,4,2,13,0,0,0,3,0,3,0,0,2,0,2,0,0,0,0,0,N,N,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,204,E09000012,Hackney,0,0,18,18,0,0,5,4,2,11,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,Y,R,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,205,E09000013,Hammersmith and Fulham,0,0,0,0,0,0,0,1,2,3,0,0,2,0,1,3,0,0,1,1,2,0,0,2,1,3,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,309,E09000014,Haringey,3,0,0,3,0,0,3,2,4,9,0,0,0,1,0,1,0,0,3,2,5,0,0,1,2,3,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,310,E09000015,Harrow,0,1,8,9,0,0,2,11,6,19,0,0,2,2,1,5,0,0,0,2,2,0,0,0,1,1,Y,Y,Y
2018,Calendar year,Local authority,E92000001,England,E12000007,London,311,E09000016,Havering,4,0,6,10,0,0,1,1,4,6,0,0,1,1,0,2,0,0,0,0,0,0,0,3,0,3,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,312,E09000017,Hillingdon,4,0,0,4,0,0,0,2,0,2,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,Y,R,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,313,E09000018,Hounslow,1,0,13,14,0,0,0,2,6,8,0,1,3,5,0,9,0,0,0,0,0,0,0,8,1,9,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,206,E09000019,Islington,0,0,4,4,0,0,1,2,2,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,207,E09000020,Kensington and Chelsea,0,0,0,0,0,1,3,5,2,11,0,0,1,2,0,3,0,1,2,0,3,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,0,0,0,0,0,0,9,1,0,10,0,0,0,1,0,1,0,0,3,1,4,0,0,1,1,2,Y,N,Y
2018,Calendar year,Local authority,E92000001,England,E12000007,London,208,E09000022,Lambeth,0,0,5,5,0,0,1,12,0,13,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,209,E09000023,Lewisham,1,0,5,6,0,0,5,10,3,18,0,0,1,1,1,3,0,0,0,1,1,0,0,0,0,0,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,315,E09000024,Merton,1,3,6,10,0,0,4,15,6,25,0,0,4,6,4,14,0,0,0,0,0,0,0,0,0,0,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,316,E09000025,Newham,0,0,0,0,0,1,1,1,0,3,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,N,N,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,317,E09000026,Redbridge,0,0,8,8,0,0,1,7,2,10,0,0,1,2,0,3,0,0,2,1,3,0,0,1,0,1,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,318,E09000027,Richmond upon Thames,1,0,1,2,0,0,14,5,0,19,0,0,0,1,0,1,0,1,15,19,35,0,0,0,2,2,N,N,Y
2018,Calendar year,Local authority,E92000001,England,E12000007,London,210,E09000028,Southwark,0,2,0,2,0,2,3,3,3,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,0,4,0,4,0,0,0,2,5,7,0,0,1,6,0,7,0,0,1,0,1,0,0,1,0,1,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,211,E09000030,Tower Hamlets,1,0,29,30,0,1,6,9,0,16,0,0,1,2,0,3,0,0,4,2,6,0,0,0,0,0,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,320,E09000031,Waltham Forest,1,5,20,26,0,1,2,3,0,6,0,0,1,0,1,2,0,1,0,0,1,0,0,1,1,2,Y,R,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,212,E09000032,Wandsworth,2,0,0,2,0,3,17,6,2,28,0,1,14,13,3,31,0,0,2,2,4,0,0,2,3,5,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,213,E09000033,Westminster,0,0,0,0,0,0,0,3,0,3,1,0,1,2,0,4,0,0,1,0,1,0,0,0,1,1,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,2,4,0,6,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,1,1,2,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,5,2,16,23,0,0,0,1,0,1,0,0,2,1,3,6,0,0,0,0,0,0,0,1,0,1,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,1,4,24,29,0,0,4,1,0,5,0,2,6,0,0,8,0,0,0,0,0,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,4,4,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,4,0,9,13,0,0,0,4,1,5,0,0,2,0,2,4,0,0,0,0,0,0,0,1,0,1,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,0,8,15,23,0,0,1,1,0,2,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,Y,Y,Y
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,28,36,9,73,0,0,0,3,0,3,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,5,1,0,6,0,0,2,2,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,2,0,1,3,0,0,1,3,0,4,0,1,5,2,0,8,0,1,0,0,1,0,0,0,0,0,N,N,Y
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,2,0,6,8,0,0,0,2,2,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,4,2,4,10,0,0,0,0,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,2,0,2,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,0,1,4,5,0,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,0,2,2,4,0,0,1,1,0,2,0,1,2,2,0,5,0,0,0,0,0,0,0,1,1,2,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,3,1,18,22,0,1,8,7,4,20,0,0,3,2,2,7,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,5,0,16,21,0,1,3,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,0,4,0,4,0,0,3,1,0,4,0,2,2,2,0,6,0,0,0,0,0,0,0,0,0,0,Y,R,N
2018,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,2,19,3,24,0,1,3,1,1,6,0,0,9,5,0,14,0,0,0,0,0,0,0,0,0,0,Y,R,N
2018,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,11,6,6,23,0,1,1,1,0,3,0,0,3,2,0,5,0,0,0,0,0,0,2,4,2,8,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,3,3,25,31,0,0,2,2,2,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,2,1,4,7,0,0,0,0,0,0,0,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,Y,Y,Y
2018,Calendar year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,0,9,0,9,0,0,3,1,0,4,0,2,5,2,0,9,0,0,0,0,0,0,0,2,0,2,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,6,0,22,28,0,1,1,11,14,27,0,1,9,19,0,29,0,0,0,0,0,0,0,3,2,5,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,2,0,19,21,0,0,1,1,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,Y,N,Y
2018,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,1,0,9,10,0,0,0,6,0,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,3,0,0,3,0,0,0,0,0,0,0,0,5,1,0,6,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,0,9,0,9,0,0,1,2,1,4,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,2,0,15,17,0,0,1,3,3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,5,2,14,21,0,6,30,13,16,65,0,2,4,0,0,6,0,1,10,7,18,0,0,0,2,2,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,1,1,0,2,0,0,0,4,9,13,0,0,1,0,0,1,0,0,1,1,2,0,0,0,0,0,N,Y,Y
2018,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,0,0,0,0,0,0,1,3,0,4,0,0,2,0,0,2,0,0,4,0,4,0,0,0,1,1,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,6,2,1,9,0,0,5,0,0,5,0,0,4,3,0,7,0,0,1,0,1,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,0,14,30,44,0,3,4,0,0,7,0,2,9,10,0,21,0,0,1,0,1,0,0,1,0,1,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,0,0,12,12,1,3,30,49,6,89,0,0,8,6,1,15,0,4,20,3,27,0,2,1,0,3,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,11,2,6,19,0,3,11,6,0,20,0,1,7,6,0,14,0,1,2,0,3,0,0,3,1,4,N,R,Y
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,1,0,9,10,0,4,22,7,0,33,0,4,17,12,0,33,0,0,2,0,2,0,0,0,1,1,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,4,1,4,9,0,0,1,2,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Y,N,Y
2018,Calendar year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,9,1,51,61,0,1,3,13,12,29,0,0,10,6,1,17,0,0,0,1,1,0,0,5,0,5,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,0,0,0,0,0,1,8,16,0,25,0,0,1,3,0,4,0,0,8,0,8,0,0,3,1,4,N,R,N
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,10,5,20,35,0,0,9,9,6,24,0,0,2,6,3,11,0,0,5,0,5,0,0,1,2,3,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,5,1,0,6,0,27,35,11,10,83,0,2,14,7,3,26,0,10,17,1,28,0,1,12,3,16,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,0,3,39,42,0,1,12,7,5,25,0,1,24,9,1,35,0,0,0,0,0,0,0,1,0,1,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,1,2,9,12,0,30,129,80,21,260,0,6,16,2,1,25,0,9,37,15,61,0,1,8,5,14,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,4,0,0,4,0,14,63,32,7,116,0,1,13,19,4,37,0,0,1,0,1,0,0,0,0,0,Y,Y,Y
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,56,3,16,75,0,2,37,26,20,85,0,3,8,7,0,18,0,0,0,0,0,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,28,3,24,55,0,0,3,4,19,26,0,1,2,8,0,11,0,0,2,0,2,0,0,2,1,3,R,R,Y
2018,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,0,0,0,0,0,1,13,10,0,24,0,0,1,2,0,3,0,0,1,0,1,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,11,7,12,30,0,1,11,21,0,33,0,1,5,11,2,19,0,0,0,0,0,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,23,83,0,106,0,27,32,8,0,67,0,8,11,5,0,24,0,4,18,3,25,0,0,15,4,19,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,4,0,29,33,0,2,9,12,3,26,0,0,9,10,0,19,0,0,2,0,2,0,1,1,1,3,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,17,0,0,17,0,0,0,3,7,10,0,3,4,3,0,10,0,0,0,0,0,0,0,0,0,0,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,3,4,1,8,0,0,4,3,0,7,0,1,3,5,0,9,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,0,14,23,37,0,1,9,7,0,17,0,3,8,8,0,19,0,0,2,2,4,0,0,0,1,1,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,2,0,5,7,0,1,14,21,14,50,0,0,2,0,0,2,0,0,6,2,8,0,1,2,1,4,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,2,1,13,16,0,0,0,0,5,5,0,0,0,0,0,0,0,1,4,6,11,0,1,8,1,10,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,1,0,8,9,0,3,25,9,3,40,0,0,2,12,3,17,0,0,0,0,0,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,15,2,20,37,0,6,47,53,26,132,0,1,11,17,1,30,0,0,4,3,7,0,0,4,0,4,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,4,1,12,17,0,1,10,19,8,38,0,1,8,6,1,16,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,4,0,9,13,0,4,28,12,0,44,0,1,6,3,0,10,0,1,5,2,8,0,0,4,0,4,R,R,Y
2018,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,8,3,3,14,0,1,2,22,12,37,0,4,5,6,0,15,0,0,1,0,1,0,0,3,1,4,R,N,N
2018,Calendar year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,1,0,0,1,0,0,2,4,2,8,0,0,3,4,1,8,0,0,0,0,0,0,0,1,1,2,N,N,N
2018,Calendar year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,0,0,9,9,0,1,0,1,0,2,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,1,1,3,5,0,0,1,2,0,3,0,0,2,2,1,5,0,0,3,0,3,0,0,1,0,1,N,R,Y
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,10,3,5,18,0,0,7,10,8,25,0,0,3,2,1,6,0,0,3,0,3,0,0,0,0,0,N,Y,Y
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,8,0,0,8,0,0,5,2,0,7,0,0,5,0,1,6,0,0,0,0,0,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,2,0,1,3,0,0,2,5,10,17,0,0,2,4,1,7,0,0,0,0,0,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,0,0,0,0,0,0,3,2,0,5,0,0,1,4,0,5,0,0,0,0,0,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,2,2,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,1,0,0,1,0,2,16,3,0,21,0,2,1,5,3,11,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,2,0,0,2,0,1,8,16,0,25,0,1,5,3,2,11,0,0,2,2,4,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,11,7,2,20,0,0,9,11,0,20,0,1,10,6,0,17,0,0,0,0,0,0,0,1,0,1,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,1,7,10,18,0,0,11,7,2,20,0,2,1,2,1,6,0,0,2,0,2,0,0,2,0,2,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,3,5,1,9,0,1,8,6,0,15,0,0,4,2,0,6,0,0,1,0,1,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,3,3,0,6,0,4,14,13,2,33,0,1,7,8,2,18,0,2,6,5,13,0,0,0,2,2,Y,Y,Y
2018,Calendar year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,4,2,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,201,E09000001,City of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,301,E09000002,Barking and Dagenham,0,0,1,1,0,0,3,1,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,302,E09000003,Barnet,1,3,4,8,0,5,6,2,4,17,0,0,6,7,0,13,0,2,0,0,2,0,0,1,0,1,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,303,E09000004,Bexley,1,0,8,9,0,0,1,7,2,10,0,0,3,1,1,5,0,0,1,2,3,0,1,1,1,3,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,0,0,12,12,0,0,1,3,0,4,0,0,5,3,2,10,0,0,1,0,1,0,1,0,0,1,N,Y,Y
2018,Calendar year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,0,0,3,3,0,0,10,10,9,29,0,0,2,3,0,5,0,0,4,2,6,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000007,London,202,E09000007,Camden,0,0,7,7,0,0,4,2,3,9,0,0,5,3,1,9,0,0,2,1,3,0,0,2,0,2,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,0,0,4,4,0,0,1,0,0,1,0,1,5,0,0,6,0,0,0,0,0,0,0,0,0,0,Y,R,N
2018,Calendar year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,5,7,8,20,0,0,1,0,0,1,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,4,0,14,18,0,0,0,0,1,1,0,1,4,1,0,6,0,0,0,0,0,0,0,0,0,0,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,0,0,10,10,0,0,1,1,1,3,0,0,6,4,0,10,0,0,0,0,0,0,0,0,0,0,N,R,Y
2018,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,0,0,3,3,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,N,R,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,0,0,6,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N,Y
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,5,9,9,23,0,0,0,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,0,0,8,8,0,0,0,0,0,0,0,0,2,5,1,8,0,0,1,0,1,0,0,0,0,0,R,R,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,N,N
2018,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",5,17,0,22,0,0,0,0,3,3,0,2,7,4,0,13,0,0,0,0,0,0,0,0,0,0,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,14,3,8,25,0,0,4,4,2,10,0,0,1,1,0,2,0,0,1,0,1,0,1,1,3,5,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,0,0,0,0,0,2,9,1,0,12,0,0,5,3,2,10,0,0,2,0,2,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,0,0,10,10,0,0,6,3,0,9,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,1,0,7,8,0,1,2,5,5,13,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,6,12,1,19,0,0,1,3,3,7,0,0,2,0,0,2,0,0,3,0,3,0,0,0,2,2,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,3,0,0,3,0,0,0,0,0,0,0,0,1,4,1,6,0,0,0,0,0,0,0,0,0,0,N,Y,N
