time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,characteristic_age,Total_st,Total_st_pc,Total_ehc,Total_ehc_pc,Total_all,Total_all_pc
2022,Calendar year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Under 5,z,z,96,4.68979,96,4.68979
2022,Calendar year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Under 5,z,z,69,4.64334,69,4.64334
2022,Calendar year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Under 5,z,z,83,3.7693,83,3.7693
2022,Calendar year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Under 5,z,z,8,1.08108,8,1.08108
2022,Calendar year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Under 5,z,z,50,3.64964,50,3.64964
2022,Calendar year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Under 5,z,z,61,4.36338,61,4.36338
2022,Calendar year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Under 5,z,z,77,4.22845,77,4.22845
2022,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Under 5,z,z,117,2.9434,117,2.9434
2022,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Under 5,z,z,27,3.18396,27,3.18396
2022,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Under 5,z,z,111,4.18868,111,4.18868
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Under 5,z,z,68,4.08408,68,4.08408
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Under 5,z,z,163,4.05978,163,4.05978
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Under 5,z,z,47,3.52853,47,3.52853
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Under 5,z,z,97,4.32457,97,4.32457
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Under 5,z,z,84,2.55242,84,2.55242
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Under 5,z,z,82,3.00807,82,3.00807
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Under 5,z,z,135,6.46862,135,6.46862
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Under 5,z,z,165,2.84876,165,2.84876
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Under 5,z,z,100,3.75799,100,3.75799
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Under 5,z,z,123,5.24297,123,5.24297
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Under 5,z,z,85,3.27049,85,3.27049
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Under 5,z,z,118,4.50726,118,4.50726
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Under 5,z,z,141,6.58879,141,6.58879
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Under 5,z,z,69,2.81863,69,2.81863
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Under 5,z,z,29,1.24091,29,1.24091
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Under 5,z,z,130,10.9336,130,10.93356
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Under 5,z,z,61,3.52397,61,3.52397
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Under 5,z,z,402,4.62547,402,4.62547
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Under 5,z,z,43,4.0797,43,4.0797
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Under 5,z,z,81,6.48519,81,6.48519
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Under 5,z,z,201,5.89097,201,5.89097
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Under 5,z,z,119,4.59815,119,4.59815
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Under 5,z,z,293,6.82665,293,6.82665
2022,Calendar year,Local authority,E92000001,England,E12000007,London,302,E09000003,Barnet,Under 5,z,z,114,3.5503,114,3.5503
2022,Calendar year,Local authority,E92000001,England,E12000007,London,303,E09000004,Bexley,Under 5,z,z,105,4.12088,105,4.12088
2022,Calendar year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,Under 5,z,z,128,4.35671,128,4.35671
2022,Calendar year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,Under 5,z,z,162,4.99846,162,4.99846
2022,Calendar year,Local authority,E92000001,England,E12000007,London,306,E09000008,Croydon,Under 5,z,z,62,1.74353,62,1.74353
2022,Calendar year,Local authority,E92000001,England,E12000007,London,307,E09000009,Ealing,Under 5,z,z,137,4.39243,137,4.39243
2022,Calendar year,Local authority,E92000001,England,E12000007,London,308,E09000010,Enfield,Under 5,z,z,244,6.20707,244,6.20707
2022,Calendar year,Local authority,E92000001,England,E12000007,London,309,E09000014,Haringey,Under 5,z,z,104,4.05142,104,4.05142
2022,Calendar year,Local authority,E92000001,England,E12000007,London,310,E09000015,Harrow,Under 5,z,z,76,3.85005,76,3.85005
2022,Calendar year,Local authority,E92000001,England,E12000007,London,311,E09000016,Havering,Under 5,z,z,93,4.6131,93,4.6131
2022,Calendar year,Local authority,E92000001,England,E12000007,London,312,E09000017,Hillingdon,Under 5,z,z,99,3.28249,99,3.28249
2022,Calendar year,Local authority,E92000001,England,E12000007,London,313,E09000018,Hounslow,Under 5,z,z,102,3.67039,102,3.67039
2022,Calendar year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,Under 5,z,z,37,2.3871,37,2.3871
2022,Calendar year,Local authority,E92000001,England,E12000007,London,315,E09000024,Merton,Under 5,z,z,116,4.70207,116,4.70207
2022,Calendar year,Local authority,E92000001,England,E12000007,London,316,E09000025,Newham,Under 5,z,z,80,4.28495,80,4.28495
2022,Calendar year,Local authority,E92000001,England,E12000007,London,317,E09000026,Redbridge,Under 5,z,z,97,3.74952,97,3.74952
2022,Calendar year,Local authority,E92000001,England,E12000007,London,318,E09000027,Richmond upon Thames,Under 5,z,z,49,2.95003,49,2.95003
2022,Calendar year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,Under 5,z,z,100,5.01253,100,5.01253
2022,Calendar year,Local authority,E92000001,England,E12000007,London,320,E09000031,Waltham Forest,Under 5,z,z,184,7.12074,184,7.12074
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Under 5,z,z,215,3.97045,215,3.97045
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Under 5,z,z,72,2.95203,72,2.95203
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Under 5,z,z,106,2.70823,106,2.70823
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Under 5,z,z,66,3.21012,66,3.21012
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Under 5,z,z,450,3.52941,450,3.52941
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Under 5,z,z,58,3.21152,58,3.21152
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Under 5,z,z,89,4.59236,89,4.59236
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Under 5,z,z,24,2.12202,24,2.12202
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Under 5,z,z,40,3.83142,40,3.83142
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Under 5,z,z,35,2.92154,35,2.92154
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Under 5,z,z,43,2.76883,43,2.76883
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Under 5,z,z,69,4.0708,69,4.0708
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Under 5,z,z,72,4.83871,72,4.83871
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Under 5,z,z,661,3.72751,661,3.72751
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Under 5,z,z,100,3.70782,100,3.70782
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Under 5,z,z,61,4.57958,61,4.57958
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Under 5,z,z,165,3.28358,165,3.28358
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Under 5,z,z,501,4.26492,501,4.26492
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Under 5,z,z,243,3.82918,243,3.82918
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Under 5,z,z,1,6.25,1,6.25
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Under 5,z,z,54,3.16159,54,3.16159
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Under 5,z,z,126,3.67991,126,3.67991
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Under 5,z,z,53,3.40617,53,3.40617
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Under 5,z,z,59,2.39837,59,2.39837
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Under 5,z,z,116,3.588,116,3.588
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Under 5,z,z,132,4.3095,132,4.3095
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Under 5,z,z,121,2.82249,121,2.82249
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Under 5,z,z,117,5.16784,117,5.16784
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Under 5,z,z,224,2.82614,224,2.82614
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Under 5,z,z,63,2.48423,63,2.48423
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Under 5,z,z,35,2.17662,35,2.17662
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Under 5,z,z,122,3.23607,122,3.23607
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Under 5,z,z,183,3.77009,183,3.77009
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Under 5,z,z,177,4.18242,177,4.18242
2022,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Under 5,z,z,75,3.24254,75,3.24254
2022,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Under 5,z,z,43,1.80294,43,1.80294
2022,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Under 5,z,z,52,2,52,2
2022,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Under 5,z,z,193,4.82862,193,4.82862
2022,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Under 5,z,z,263,5.37722,263,5.37722
2022,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Under 5,z,z,124,7.23454,124,7.23454
2022,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Under 5,z,z,150,4.01714,150,4.01714
2022,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Under 5,z,z,111,2.21778,111,2.21778
2022,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Under 5,z,z,186,6.8787,186,6.8787
2022,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Under 5,z,z,104,4.32973,104,4.32973
2022,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Under 5,z,z,149,5.381,149,5.381
2022,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Under 5,z,z,40,3.25203,40,3.25203
2022,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Under 5,z,z,49,4.26458,49,4.26458
2022,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Under 5,z,z,114,2.85,114,2.85
2022,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Under 5,z,z,32,2.71416,32,2.71416
2022,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Under 5,z,z,157,3.44147,157,3.44147
2022,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Under 5,z,z,85,2.93103,85,2.93103
2022,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Under 5,z,z,177,3.0449,177,3.0449
2022,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Under 5,z,z,73,2.47123,73,2.47123
2022,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Under 5,z,z,6,2.15054,6,2.15054
2022,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Under 5,z,z,68,2.02381,68,2.02381
2022,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Under 5,z,z,30,2.28833,30,2.28833
2022,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Under 5,z,z,270,4.13223,270,4.13223
2022,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Under 5,z,z,148,5.2076,148,5.2076
2022,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Under 5,z,z,155,5.44433,155,5.44433
2022,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Under 5,z,z,378,3.60378,378,3.60378
2022,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Under 5,z,z,109,4.23795,109,4.23795
2022,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Under 5,z,z,77,2.53707,77,2.53707
2022,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Under 5,z,z,63,2.2508,63,2.2508
2022,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Under 5,z,z,110,5.43747,110,5.43747
2022,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Under 5,z,z,92,3.22129,92,3.22129
2022,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Under 5,z,z,62,2.49497,62,2.49497
2022,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Under 5,z,z,188,2.92062,188,2.92062
2022,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Under 5,z,z,101,3.97638,101,3.97638
2022,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Under 5,z,z,47,3.97631,47,3.97631
2022,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Under 5,z,z,138,3.02964,138,3.02964
2022,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Under 5,z,z,110,5.54995,110,5.54995
2022,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Under 5,z,z,76,4.26487,76,4.26487
2022,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Under 5,z,z,162,3.39765,162,3.39765
2022,Calendar year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Under 5,z,z,92,4.50318,92,4.50318
2022,Calendar year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Under 5,z,z,77,5.1817,77,5.1817
2022,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Under 5,z,z,144,5.65593,144,5.65593
2022,Calendar year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Under 5,z,z,299,4.90164,299,4.90164
2022,Calendar year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Under 5,z,z,93,4.21386,93,4.21386
